Year,IMDb,Rotten_Tomatoes,Netflix,Hulu,Prime Video,Disney+
2019,6.8,14.0,0,0,1,0
2016,6.8,62.0,0,0,0,1
2007,4.0,35.0,1,0,0,0
2012,7.3,62.0,0,1,0,0
2004,8.2,64.0,0,1,0,0
1994,7.3,50.0,0,0,1,0
2016,7.5,67.0,1,0,0,0
2017,7.4,21.0,1,0,0,0
2017,7.0,49.0,0,0,1,0
2019,7.3,38.0,1,0,0,0
2005,7.3,35.0,0,0,1,0
2013,6.9,57.0,1,0,0,0
2004,7.7,69.0,0,1,0,0
2019,7.5,67.0,0,1,0,0
2012,6.9,16.0,0,1,0,0
2021,7.4,59.0,1,0,0,0
2020,7.5,74.0,1,0,1,0
2017,7.7,57.0,1,0,0,0
2012,8.3,73.0,1,0,0,0
2005,8.8,90.0,0,1,0,0
2021,8.6,74.0,1,0,0,0
2017,7.9,52.0,1,1,0,0
2006,6.0,35.0,1,0,0,0
2014,7.2,44.0,1,0,0,0
2020,9.1,86.0,1,0,0,0
2019,5.4,56.0,0,1,0,0
2014,7.4,10.0,0,0,1,0
2010,7.5,42.0,1,0,0,0
2018,7.5,14.0,0,0,1,0
2001,8.5,84.0,0,1,1,0
2018,7.2,45.0,1,0,0,0
2016,8.1,45.0,1,0,0,0
2002,7.6,14.0,0,0,1,0
2015,5.9,40.0,0,0,1,0
2016,6.0,43.0,1,0,0,0
2011,8.7,44.0,0,0,1,0
2000,7.4,41.0,0,1,0,0
2020,6.5,40.0,0,1,0,0
2019,7.7,47.0,1,0,0,0
2019,7.3,52.0,1,0,0,0
1953,7.1,38.0,0,0,1,0
1980,7.3,39.0,0,0,1,0
2001,5.4,48.0,0,1,0,0
2013,7.3,51.0,0,1,0,0
1997,7.2,27.0,0,0,1,0
2015,4.5,13.0,0,0,1,0
1981,8.0,70.0,0,1,1,0
2017,7.1,16.0,1,0,0,0
2019,6.2,48.0,1,0,0,0
2017,6.9,54.0,0,1,1,0
1982,7.9,82.0,0,1,1,0
2010,4.4,50.0,0,1,0,0
2018,8.8,61.0,1,0,0,0
2018,7.2,55.0,1,0,0,0
2020,5.1,49.0,1,0,0,0
2019,6.8,51.0,1,0,0,0
2016,7.4,63.0,1,0,0,0
2016,8.3,61.0,1,0,0,0
2011,8.2,71.0,0,1,0,0
2017,6.9,44.0,1,0,0,0
2020,4.3,35.0,1,0,0,0
2017,7.7,29.0,0,0,1,0
2016,8.0,79.0,1,0,0,0
2014,9.3,82.0,0,1,1,1
2018,8.0,75.0,1,0,0,0
2018,6.5,67.0,1,0,0,0
1997,7.7,61.0,0,1,0,0
2019,6.9,43.0,1,0,1,0
2018,7.7,10.0,0,0,0,1
2017,6.3,16.0,0,0,1,0
2016,7.0,38.0,1,0,0,0
2013,7.6,69.0,1,1,0,0
2006,8.3,67.0,0,1,1,0
2009,8.7,58.0,1,0,0,0
2018,6.7,44.0,1,0,0,0
2007,7.7,10.0,0,0,1,0
2010,6.4,42.0,1,0,0,0
1951,7.2,48.0,0,0,1,0
2016,8.8,33.0,0,0,1,0
2016,8.5,74.0,1,1,0,0
2007,4.9,48.0,0,1,0,0
2015,7.9,67.0,1,1,0,0
2018,7.5,86.0,1,0,0,0
2005,7.1,35.0,1,0,0,0
2018,9.2,10.0,0,0,1,0
2006,4.7,57.0,0,1,0,0
2018,7.7,53.0,1,0,0,0
2017,4.8,43.0,0,0,1,0
2006,8.1,64.0,0,0,1,0
2018,6.2,36.0,1,0,0,0
2013,6.5,10.0,0,0,1,0
2018,7.2,64.0,1,0,0,0
2021,7.3,67.0,1,0,0,0
2013,8.3,10.0,0,0,1,0
2017,6.6,39.0,1,0,0,0
2003,8.4,17.0,0,0,1,0
2020,7.9,31.0,0,1,0,0
2018,6.6,35.0,0,0,1,0
1995,7.4,69.0,0,1,0,0
2020,5.4,53.0,1,0,0,0
2015,2.3,10.0,0,0,1,0
2012,7.4,59.0,1,0,0,0
2012,4.8,25.0,0,0,1,0
2011,7.6,85.0,0,1,1,0
2014,8.5,47.0,0,0,1,0
2018,5.5,43.0,0,0,0,1
2017,8.0,63.0,1,0,0,0
2009,5.7,35.0,0,0,1,0
2017,7.9,41.0,0,0,1,0
2014,7.2,36.0,0,1,0,0
2019,5.7,29.0,1,0,0,0
2019,8.0,51.0,0,1,0,0
2012,5.4,14.0,0,0,1,0
2007,7.5,35.0,0,0,1,0
2003,7.3,57.0,1,0,0,0
2006,8.3,52.0,0,0,1,0
2017,6.3,27.0,1,0,0,0
2017,6.2,32.0,0,1,0,0
2017,5.9,19.0,0,0,1,0
2013,8.1,52.0,0,0,0,1
2011,8.8,61.0,0,1,0,0
2019,6.7,44.0,1,0,0,0
2018,7.9,46.0,0,0,1,0
2012,7.7,54.0,0,1,0,0
1983,7.7,43.0,0,0,1,0
2017,7.1,42.0,1,0,0,0
2005,6.4,68.0,0,1,1,0
2020,6.0,44.0,1,0,0,0
2000,8.2,68.0,0,1,0,0
2018,7.2,38.0,0,0,1,0
2017,7.0,65.0,1,0,0,0
2015,7.3,33.0,0,0,1,0
2019,6.7,54.0,0,0,1,0
2015,7.6,35.0,1,0,0,0
2021,5.6,37.0,0,0,0,1
2020,8.4,56.0,0,1,0,0
2011,6.4,62.0,0,0,1,0
2016,7.4,10.0,0,0,1,0
2016,7.2,55.0,1,0,0,0
2011,6.6,53.0,0,1,0,0
2018,5.7,38.0,1,0,0,0
2018,7.5,65.0,1,0,0,0
2021,7.9,56.0,1,0,0,0
2020,5.5,51.0,0,1,0,0
2011,8.3,35.0,0,0,1,0
2017,7.0,13.0,0,0,1,0
2020,7.7,77.0,0,1,0,0
2005,7.8,63.0,0,1,0,0
2011,6.6,31.0,1,0,0,0
2002,6.9,38.0,0,0,1,0
2019,7.3,44.0,1,0,0,0
2016,7.1,36.0,0,0,1,0
1989,7.9,60.0,0,1,0,0
2018,6.8,13.0,0,0,1,0
2019,7.3,43.0,1,0,0,0
2018,8.4,55.0,1,0,1,0
2013,7.8,26.0,0,0,1,0
2012,7.4,48.0,0,1,0,0
2018,3.5,30.0,1,0,0,0
2018,7.6,46.0,1,0,0,0
2018,7.8,53.0,1,0,0,0
2014,8.2,80.0,0,0,1,0
2016,8.6,74.0,0,1,0,0
2020,5.5,49.0,1,0,0,0
1983,8.0,71.0,0,1,1,0
2018,7.9,19.0,0,0,1,0
2019,6.7,44.0,1,0,0,0
2013,7.6,66.0,0,1,0,0
2014,7.3,10.0,0,0,1,0
2014,7.5,68.0,0,1,0,0
1991,7.6,64.0,0,0,0,1
2019,6.9,43.0,1,0,0,0
2020,5.2,40.0,0,1,0,0
2017,8.0,16.0,0,1,0,0
2012,8.6,69.0,0,1,0,0
2021,7.9,84.0,1,0,0,0
1953,8.0,40.0,0,0,1,0
2004,7.6,63.0,0,1,0,0
2015,8.0,67.0,0,1,0,1
2021,6.5,47.0,1,0,0,0
2019,6.5,47.0,1,0,0,0
2018,3.8,43.0,1,0,0,0
2019,8.1,47.0,1,1,0,1
2018,7.8,84.0,1,1,0,0
2019,8.0,59.0,0,1,0,0
1981,7.0,60.0,0,1,0,0
1996,7.8,65.0,0,0,1,0
2018,6.6,40.0,0,0,1,0
2015,8.0,80.0,0,0,1,0
2020,6.7,63.0,0,0,1,0
1965,7.9,56.0,0,0,1,0
2013,4.4,33.0,0,0,1,0
2020,6.3,42.0,1,0,0,0
2021,7.7,59.0,1,0,0,0
2015,5.6,40.0,0,0,1,0
2020,7.0,42.0,1,0,0,0
2016,6.1,40.0,0,1,0,0
2016,6.9,10.0,0,0,1,0
2014,7.3,29.0,0,1,0,0
2006,4.5,48.0,0,0,1,0
2017,8.1,13.0,0,0,1,0
2019,7.1,44.0,0,1,0,0
2015,4.6,29.0,0,0,1,0
2019,8.0,62.0,1,0,0,0
2017,7.7,50.0,0,0,1,0
2008,7.4,48.0,1,1,0,0
2004,8.1,16.0,1,0,0,0
2016,8.4,10.0,0,1,0,0
2019,7.9,36.0,1,0,0,0
1985,7.4,52.0,0,0,1,0
2012,8.1,61.0,0,1,0,0
2009,5.0,35.0,0,1,0,0
2018,8.1,14.0,0,0,1,0
2017,8.3,56.0,1,0,0,0
2010,7.4,59.0,0,1,0,0
2010,7.7,67.0,0,1,0,0
2019,6.8,18.0,0,1,0,0
2017,8.1,46.0,0,0,1,0
2017,5.7,10.0,0,0,1,0
2018,8.1,63.0,0,1,0,0
2013,5.6,13.0,0,0,1,0
2018,5.7,10.0,0,0,1,0
2018,8.6,14.0,1,0,0,0
2020,8.3,37.0,0,0,1,0
2007,5.6,56.0,0,0,1,0
2014,6.5,52.0,0,0,1,0
2014,6.8,34.0,0,1,0,0
2019,7.4,42.0,1,0,0,0
2010,7.2,34.0,1,0,0,0
2018,7.2,13.0,0,0,1,0
2017,6.7,55.0,1,0,0,0
2018,7.1,56.0,1,0,0,0
2014,7.6,31.0,0,1,0,0
2005,4.7,39.0,0,0,1,0
2020,5.7,43.0,0,1,0,0
2016,7.4,13.0,0,0,1,0
2004,6.2,59.0,0,0,1,0
2019,6.7,47.0,1,0,0,0
2010,7.4,83.0,0,1,0,0
2018,6.1,71.0,1,0,0,0
2020,7.5,54.0,0,1,0,0
2019,4.8,35.0,1,0,0,0
2020,7.1,46.0,1,0,0,0
2016,4.0,39.0,0,0,1,0
2018,1.9,38.0,0,1,0,0
2011,8.0,62.0,1,0,0,0
2021,8.0,60.0,1,0,0,0
2011,8.2,67.0,1,0,0,0
2016,6.3,10.0,0,0,1,0
2013,7.2,52.0,0,1,0,0
2020,5.7,51.0,1,0,0,0
2015,7.4,73.0,0,1,0,0
2013,7.6,64.0,0,0,1,0
2018,6.2,44.0,1,0,0,0
2011,7.0,58.0,0,1,0,0
1997,7.1,48.0,0,1,0,0
2011,6.7,13.0,0,0,1,0
2019,5.5,51.0,1,0,0,0
2018,7.5,10.0,0,0,1,0
2013,7.4,56.0,0,1,0,0
2015,7.4,25.0,0,1,0,0
2016,7.3,10.0,0,0,1,0
2017,6.1,47.0,0,0,0,1
2012,7.9,42.0,0,1,0,0
2016,6.9,45.0,1,0,0,0
2016,6.3,19.0,0,0,1,0
2013,7.8,10.0,0,0,1,0
2020,8.2,37.0,0,0,0,1
2014,8.1,48.0,0,0,0,1
2018,8.1,77.0,1,0,0,0
2017,4.3,13.0,0,0,1,0
2018,7.6,37.0,0,0,1,0
2003,6.5,58.0,0,1,0,0
2014,5.2,30.0,0,1,0,0
2017,6.2,10.0,0,0,1,0
2018,8.1,74.0,0,0,1,0
2012,6.9,56.0,0,1,0,0
2006,5.6,44.0,0,0,1,0
2019,6.7,45.0,0,1,0,0
2017,7.0,63.0,1,0,0,0
2016,7.7,69.0,0,1,0,0
2014,5.6,52.0,0,1,1,0
2018,5.7,44.0,0,0,1,0
2017,5.5,30.0,0,0,1,0
2006,5.7,60.0,0,0,0,1
2016,7.4,13.0,0,0,1,0
2014,6.9,39.0,1,0,0,0
1999,6.4,55.0,0,0,0,1
2021,6.5,58.0,1,0,0,0
2015,7.3,37.0,0,0,1,0
2019,7.2,70.0,1,0,0,0
2017,7.6,19.0,0,1,0,0
2002,7.1,10.0,0,0,1,0
2017,7.5,67.0,1,1,0,0
2004,6.9,41.0,0,0,1,0
2017,6.3,39.0,0,0,0,1
2012,7.5,84.0,1,0,0,0
2019,7.9,41.0,0,1,0,0
2019,5.2,48.0,0,1,0,0
2021,5.9,55.0,1,0,0,0
2015,6.7,64.0,0,1,0,0
2020,9.0,20.0,1,0,0,0
2020,7.8,53.0,1,0,0,0
2013,8.1,57.0,0,1,0,0
2016,8.9,49.0,0,0,1,0
2017,7.2,14.0,0,0,1,0
2018,8.1,16.0,0,1,0,0
2018,8.7,61.0,1,0,0,0
2016,7.7,61.0,1,0,0,0
2021,7.0,49.0,1,0,0,0
1990,7.3,51.0,0,0,1,0
2007,8.1,51.0,0,1,0,0
2014,8.2,36.0,0,1,0,0
2002,7.8,50.0,0,1,0,0
2016,7.5,54.0,0,0,1,0
2011,6.3,56.0,0,0,1,0
2015,7.6,71.0,1,1,0,0
1993,8.1,83.0,0,1,0,0
2019,6.9,43.0,0,1,0,0
2015,8.5,51.0,0,1,0,0
2014,6.4,31.0,0,0,1,0
2019,6.6,61.0,1,0,0,0
2011,7.6,64.0,0,1,0,0
2020,7.6,61.0,1,0,0,0
2020,4.6,61.0,1,0,0,0
2015,5.9,45.0,1,0,1,0
2015,7.1,54.0,0,1,0,0
2011,8.3,45.0,0,1,0,0
2009,3.5,41.0,0,1,0,0
2015,8.2,67.0,0,1,0,0
2004,5.7,41.0,0,0,1,0
2019,8.0,16.0,0,0,0,1
2005,7.9,74.0,1,0,0,0
2013,7.5,78.0,1,0,0,0
2013,7.3,53.0,0,1,0,0
2012,7.0,69.0,1,0,0,1
2010,7.0,33.0,0,0,1,0
2021,6.8,54.0,1,0,0,0
2015,7.2,16.0,0,0,1,0
2016,7.9,44.0,0,0,1,0
2016,8.7,81.0,0,0,1,0
2017,8.2,53.0,0,0,1,0
2016,7.8,34.0,0,0,1,0
2003,5.7,38.0,1,0,0,0
2015,7.7,73.0,1,0,0,0
2019,5.5,51.0,1,0,0,0
2015,6.6,46.0,0,0,1,0
2004,8.0,77.0,0,1,1,0
2016,7.0,61.0,1,0,0,0
2011,7.8,64.0,0,0,1,0
2012,8.8,35.0,0,1,0,0
2013,8.2,80.0,1,0,0,0
2014,4.7,50.0,0,1,0,0
2004,5.4,56.0,0,1,0,0
2021,4.9,48.0,1,0,0,0
2017,6.8,55.0,0,1,0,0
2003,8.5,73.0,1,0,0,0
2007,8.5,34.0,0,0,1,0
2005,8.4,89.0,1,0,0,0
2019,6.4,34.0,0,1,0,0
2012,7.8,43.0,0,1,0,0
2018,6.9,37.0,1,0,0,0
2018,6.3,65.0,1,0,0,0
2021,7.7,59.0,1,0,0,0
2020,7.6,52.0,1,0,0,0
2017,8.3,51.0,1,0,0,0
2010,8.0,51.0,0,0,1,0
2003,7.8,68.0,0,0,0,1
2011,9.0,82.0,1,1,0,0
2020,7.8,64.0,0,0,1,0
2016,7.1,54.0,0,0,1,0
2021,6.5,70.0,1,0,0,0
2015,8.7,18.0,0,1,0,0
2009,6.9,46.0,1,0,0,0
2019,8.1,74.0,0,1,0,0
2015,7.0,10.0,0,0,1,0
2010,8.4,63.0,0,1,0,0
2020,7.1,65.0,1,0,0,0
2020,6.5,52.0,0,1,0,0
2021,7.7,49.0,1,0,0,0
1989,6.2,52.0,1,0,1,0
2016,6.5,21.0,0,1,0,0
2015,5.7,13.0,0,0,1,0
2017,8.1,53.0,1,0,0,0
2015,6.0,44.0,0,1,0,0
2018,6.7,47.0,1,0,0,0
1997,7.6,35.0,0,0,1,0
1998,6.5,22.0,0,0,1,0
2007,7.5,59.0,0,0,1,0
2013,6.1,46.0,0,1,0,0
2021,5.2,42.0,1,0,0,0
2011,7.1,35.0,0,1,0,0
2011,8.5,43.0,0,0,1,0
2014,7.7,10.0,0,0,1,0
2013,8.0,72.0,1,0,0,0
1989,5.3,60.0,0,1,1,0
2018,7.4,69.0,1,0,0,0
2019,7.2,71.0,1,0,0,0
2011,7.3,39.0,0,0,1,0
2020,5.7,37.0,0,0,1,0
2021,3.7,42.0,0,1,0,0
2018,7.5,16.0,0,1,0,0
2020,7.4,43.0,1,0,0,0
2015,6.9,37.0,1,0,0,0
2018,8.6,80.0,1,0,0,0
2018,7.9,64.0,0,1,0,0
2019,7.9,44.0,1,0,0,0
2017,6.9,40.0,1,0,0,0
2002,8.3,81.0,1,1,0,0
2005,8.3,54.0,0,0,1,0
2015,7.9,66.0,0,1,0,0
1986,7.9,46.0,0,0,1,0
2016,8.3,41.0,1,0,0,0
2012,8.4,72.0,1,1,0,0
1959,7.8,52.0,0,0,1,0
2017,6.8,16.0,0,1,0,0
2015,7.8,55.0,0,1,0,0
2017,7.3,54.0,1,0,0,0
2020,7.4,53.0,1,0,0,0
2016,6.4,10.0,0,0,1,0
1957,7.6,51.0,0,0,1,0
2015,6.0,47.0,1,0,0,0
2018,3.2,30.0,0,0,0,1
2018,8.2,14.0,0,0,0,1
2012,6.3,45.0,0,1,1,0
2020,8.0,50.0,1,0,0,0
2021,7.1,59.0,0,0,1,0
2012,6.6,53.0,0,1,0,0
2017,5.9,10.0,0,0,1,0
2020,6.9,68.0,1,0,0,0
2018,7.3,35.0,0,0,0,1
2021,8.1,66.0,0,0,0,1
2014,6.3,47.0,0,1,1,0
2018,7.4,46.0,0,1,0,0
2017,6.2,66.0,1,1,0,0
2019,7.7,65.0,0,1,0,0
2014,6.7,10.0,0,0,1,0
2013,8.6,65.0,1,0,0,0
2005,9.3,93.0,1,0,1,0
2016,8.6,59.0,0,0,1,0
1994,7.7,72.0,0,1,0,0
2020,7.1,40.0,0,1,0,0
1997,6.9,55.0,0,1,0,0
2018,6.4,18.0,0,0,1,0
2009,3.2,34.0,0,0,1,0
2017,3.6,47.0,1,0,0,0
1991,6.9,50.0,0,0,1,0
2018,7.7,45.0,0,1,0,0
2019,8.2,48.0,0,0,1,0
2003,3.4,60.0,1,1,0,0
2002,8.8,61.0,1,0,0,0
2020,7.6,51.0,1,0,0,0
1978,8.0,58.0,0,1,0,0
2015,8.8,94.0,1,0,0,0
2020,8.0,52.0,1,0,0,0
2016,8.1,69.0,1,0,0,0
2017,8.6,90.0,1,0,0,0
2021,7.5,77.0,0,1,1,0
2019,5.2,39.0,0,1,0,0
2014,8.0,42.0,0,1,0,0
2019,7.8,78.0,0,1,0,0
2016,8.3,59.0,1,0,0,0
2014,7.5,66.0,0,1,0,0
2016,5.9,40.0,0,0,1,0
2013,5.8,35.0,0,0,1,0
2016,7.2,68.0,1,0,0,0
2016,6.3,14.0,0,1,0,0
2010,8.5,10.0,0,0,1,0
2019,7.1,64.0,1,0,0,0
2017,6.4,24.0,1,0,0,0
1997,7.8,63.0,0,0,0,1
2010,7.6,36.0,0,0,1,0
2015,7.0,36.0,0,0,1,0
2015,6.1,38.0,0,0,1,0
2015,7.1,42.0,0,1,0,0
2013,8.2,13.0,0,1,0,0
2013,8.0,60.0,0,1,0,1
2017,6.8,13.0,0,0,1,0
2009,6.4,41.0,0,0,1,0
1964,7.3,49.0,0,0,1,0
2004,8.5,79.0,0,1,0,0
2017,8.0,70.0,1,0,0,0
2010,8.0,25.0,0,0,1,0
2011,8.4,40.0,0,0,1,0
2018,6.3,14.0,0,1,0,0
2012,7.0,13.0,0,0,1,0
2006,5.9,51.0,0,0,0,1
2014,7.3,76.0,0,1,0,0
2021,6.9,57.0,1,0,0,0
1990,7.1,10.0,0,0,1,0
2005,7.7,14.0,0,0,1,0
2018,7.6,34.0,1,0,0,0
2020,7.5,73.0,1,0,0,0
2019,6.8,47.0,1,0,0,0
2015,8.1,32.0,1,0,0,0
2020,4.7,55.0,1,0,0,0
2017,6.7,62.0,0,0,1,0
2011,3.6,33.0,0,1,0,0
1990,7.5,50.0,1,1,1,0
2017,8.7,61.0,1,0,0,0
2019,7.1,57.0,1,0,0,0
2020,8.2,71.0,0,0,1,0
2018,7.9,59.0,1,0,0,0
2012,8.0,77.0,0,1,0,0
2016,6.0,57.0,1,0,0,0
2016,6.7,52.0,0,1,0,0
2014,6.6,46.0,0,1,0,0
2020,7.3,54.0,1,0,0,0
2013,7.5,29.0,0,0,1,0
1963,7.3,55.0,0,1,0,1
2017,7.0,10.0,0,0,1,0
2018,7.5,16.0,0,1,1,0
2015,6.2,16.0,0,1,0,0
2004,6.2,30.0,1,0,0,0
2019,4.2,42.0,1,0,0,0
2004,6.4,36.0,0,0,1,0
2016,7.3,56.0,1,0,0,0
2013,6.3,49.0,1,0,0,0
2019,1.5,36.0,0,1,0,0
2015,6.9,80.0,0,1,0,0
2013,6.8,59.0,0,1,0,0
2020,6.4,52.0,1,0,0,0
2018,6.9,44.0,1,0,0,0
2018,7.9,75.0,1,0,0,0
2015,8.4,85.0,1,0,0,0
2017,7.3,53.0,1,0,0,0
2015,7.4,74.0,0,1,0,0
1999,7.2,60.0,0,0,1,0
2003,8.8,36.0,0,1,0,0
2016,7.7,20.0,0,0,1,0
2013,8.1,10.0,0,0,1,0
2016,8.0,47.0,0,1,0,0
2011,6.5,32.0,0,0,1,0
2020,7.9,66.0,1,0,0,0
2014,8.1,62.0,1,0,0,0
2016,8.5,34.0,0,0,1,0
2021,4.9,43.0,0,1,0,0
1987,3.4,53.0,0,0,1,0
2016,7.7,21.0,0,0,1,0
1990,6.0,56.0,0,1,0,0
2018,6.8,34.0,1,0,0,0
2018,6.4,48.0,0,1,0,0
2016,8.7,88.0,0,0,1,0
2017,6.9,66.0,1,0,0,0
2014,7.8,71.0,0,1,0,0
2017,8.4,65.0,0,0,1,0
2014,7.8,66.0,1,0,0,0
2019,7.9,44.0,1,0,0,0
2018,7.4,74.0,1,0,0,0
2017,7.5,50.0,0,0,1,0
2014,6.7,53.0,0,1,1,0
2016,7.3,67.0,1,0,0,0
2020,8.5,74.0,1,0,0,0
2015,7.1,68.0,1,0,0,0
2020,6.2,39.0,0,0,0,1
2000,5.3,35.0,0,0,1,0
1996,6.8,50.0,0,0,0,1
2020,6.4,49.0,0,1,0,0
2013,7.3,40.0,0,0,1,0
1982,7.9,60.0,0,1,0,0
2018,6.8,65.0,1,0,0,0
2012,7.6,36.0,0,0,0,1
2020,7.3,41.0,0,0,1,0
2008,6.4,62.0,0,0,0,1
2007,4.3,35.0,0,1,0,0
2011,6.6,10.0,0,0,1,0
2017,7.6,36.0,0,0,1,0
2019,6.6,47.0,1,0,0,0
2016,8.1,13.0,0,0,1,0
2018,7.9,41.0,1,0,0,0
2008,7.9,14.0,0,0,1,0
2018,7.5,45.0,1,0,0,0
2018,6.7,53.0,1,0,0,0
2003,8.7,83.0,1,0,0,0
2019,8.8,94.0,0,0,0,1
2009,5.4,46.0,1,0,0,0
2011,7.9,76.0,1,0,0,0
2016,6.6,38.0,0,0,0,1
2016,3.7,48.0,0,0,0,1
2020,6.8,53.0,1,0,0,0
2019,6.5,38.0,0,1,0,0
2015,8.4,46.0,1,0,0,0
2020,9.1,23.0,1,0,0,0
2019,8.4,81.0,1,0,0,0
2020,8.1,78.0,0,1,0,0
2013,7.1,51.0,0,1,0,0
2017,7.8,49.0,1,0,0,0
2004,6.7,44.0,0,0,1,0
2017,9.1,13.0,0,0,1,0
2015,6.4,40.0,1,0,0,0
2015,8.1,79.0,0,0,1,0
2011,7.7,21.0,0,1,0,0
2018,6.8,33.0,0,0,1,0
2011,7.7,57.0,0,1,0,0
2018,6.8,50.0,1,0,0,0
2015,7.4,58.0,0,1,0,0
2018,8.5,69.0,1,0,0,0
2009,8.1,51.0,0,1,0,0
2017,7.8,79.0,1,0,0,0
2017,7.0,35.0,1,0,0,0
2019,7.0,43.0,1,0,0,0
2011,5.9,39.0,0,1,0,0
2020,8.3,39.0,1,0,0,0
2021,7.5,70.0,1,0,0,0
1988,6.8,53.0,0,1,0,0
2016,7.6,60.0,1,0,0,0
2007,7.5,55.0,0,1,0,0
2016,6.5,37.0,0,0,1,0
2019,6.9,51.0,1,0,0,0
2017,6.4,18.0,0,0,1,0
2013,6.5,47.0,0,1,0,1
2017,6.2,10.0,0,0,1,0
2005,8.1,60.0,0,0,1,0
2004,7.1,69.0,0,1,0,0
2021,5.7,50.0,1,0,0,0
2001,7.5,58.0,1,0,0,0
2017,6.2,50.0,1,0,0,0
2020,7.2,70.0,0,0,1,0
2014,5.7,46.0,0,1,0,0
1971,8.1,57.0,0,1,1,0
2020,8.7,65.0,1,0,0,0
2017,7.1,42.0,0,0,1,0
2017,7.8,73.0,1,0,0,0
1994,7.4,53.0,0,0,1,0
2013,6.7,56.0,0,1,0,0
2013,7.9,10.0,0,1,0,0
1992,7.8,74.0,0,1,0,0
2016,6.9,10.0,0,0,1,0
2020,6.3,39.0,1,0,0,0
2014,7.1,53.0,1,0,0,0
2019,7.2,20.0,0,0,0,1
2016,6.1,53.0,0,0,0,1
2016,8.4,58.0,1,0,0,0
2018,7.6,51.0,1,0,0,0
2012,7.3,70.0,0,1,1,0
2020,6.4,50.0,1,0,0,0
1972,8.1,62.0,0,1,0,0
2008,7.3,45.0,0,0,1,0
2004,8.3,91.0,0,1,0,0
2018,6.7,36.0,0,1,0,0
2016,2.7,10.0,0,0,1,0
2017,7.4,56.0,1,0,0,0
2021,6.4,56.0,1,0,0,0
2009,6.5,17.0,0,0,1,0
2016,7.8,10.0,0,0,1,0
2013,6.7,53.0,0,1,0,0
2016,6.4,52.0,0,0,0,1
2017,7.3,53.0,1,0,0,0
2015,7.8,67.0,1,0,0,0
2019,6.1,51.0,0,1,0,0
2018,6.5,37.0,1,0,0,0
2020,5.9,67.0,1,0,0,0
2018,6.6,14.0,0,0,0,1
1967,7.8,49.0,0,0,1,0
2019,7.8,14.0,0,0,0,1
2015,8.0,52.0,1,0,0,0
2019,6.6,51.0,1,0,0,0
2013,5.6,53.0,0,1,0,0
2019,7.2,10.0,0,1,0,0
2020,6.8,57.0,1,0,0,0
2018,7.8,59.0,1,1,0,0
2021,7.3,53.0,1,0,0,0
2021,8.0,59.0,1,0,0,0
2011,6.2,35.0,0,0,1,0
1993,7.6,41.0,0,0,1,0
2018,6.5,37.0,1,0,0,0
2016,6.1,18.0,0,0,1,0
2021,4.2,48.0,1,0,0,0
2014,6.9,13.0,0,1,0,0
1988,7.3,53.0,0,1,0,0
2006,5.5,40.0,0,0,1,0
2020,8.3,44.0,0,0,1,0
2012,7.5,10.0,0,0,1,0
2016,7.2,48.0,1,0,0,0
2016,6.8,10.0,0,0,1,0
2019,6.3,51.0,1,0,0,0
2017,7.4,50.0,0,1,0,0
2020,7.5,42.0,0,1,0,0
2016,7.8,45.0,0,0,1,0
2017,5.6,40.0,0,0,1,0
2019,7.8,64.0,1,0,1,0
2017,6.8,46.0,0,0,1,0
2008,6.3,56.0,0,1,0,0
2014,7.7,53.0,1,0,0,0
2019,7.0,53.0,1,0,0,0
2020,8.2,68.0,1,0,0,0
2017,5.8,10.0,0,0,1,0
2016,6.2,50.0,0,1,0,0
2012,6.8,26.0,0,0,1,0
2018,5.9,61.0,1,0,0,0
2015,8.1,44.0,0,0,1,0
2013,7.6,58.0,1,0,0,0
2018,6.6,48.0,1,0,0,0
2016,8.3,51.0,1,0,0,0
2009,7.6,10.0,0,0,1,0
2004,7.4,42.0,0,1,0,0
2017,7.0,54.0,0,1,0,0
2017,7.4,13.0,0,0,0,1
2010,6.6,39.0,0,0,1,0
2019,8.8,71.0,0,0,1,0
2018,7.7,41.0,1,0,0,0
2007,7.1,46.0,0,0,1,0
2012,7.0,42.0,0,0,1,0
2015,8.2,36.0,0,0,1,0
2016,8.1,52.0,1,0,0,0
2018,7.1,31.0,1,0,0,0
2016,7.6,33.0,0,0,1,0
2020,7.2,62.0,1,0,0,0
2020,7.7,56.0,1,0,0,0
2020,6.2,42.0,1,0,0,0
2017,5.8,41.0,1,0,0,0
2018,6.5,59.0,0,1,0,0
1995,6.5,44.0,0,0,1,0
2018,7.9,60.0,0,1,0,0
2010,7.6,68.0,1,1,0,0
2006,8.2,64.0,0,1,0,0
2011,6.7,55.0,0,1,0,0
2008,7.3,44.0,0,1,0,0
1988,6.5,61.0,0,1,0,0
2017,7.8,37.0,1,0,0,0
2017,6.4,13.0,0,0,1,0
2008,8.1,13.0,0,0,1,0
2005,6.9,48.0,0,1,0,0
2014,7.8,58.0,1,0,0,0
2017,7.2,10.0,0,0,1,0
2017,7.6,50.0,1,0,0,0
2020,7.7,48.0,0,0,0,1
2020,5.6,54.0,1,0,0,0
2010,7.2,67.0,1,1,1,0
1962,7.3,43.0,0,0,1,0
2018,8.3,63.0,1,0,0,0
2005,8.7,79.0,0,0,1,0
2014,8.1,83.0,1,1,0,0
2021,7.1,46.0,1,0,0,0
