Year,IMDb,Rotten_Tomatoes,Year.1,IMDb.1,Rotten_Tomatoes.1,Netflix,Hulu,Prime Video,Disney+
0.0683760683760683,0.6941176470588235,0.2777777777777778,10,7.0,35.0,0,0,1,0
0.0769230769230769,0.6941176470588235,0.0333333333333333,11,7.0,13.0,0,1,0,0
0.1025641025641025,0.7647058823529411,0.5,14,7.6,55.0,0,1,0,0
0.017094017094017,0.8235294117647058,0.6333333333333333,4,8.1,67.0,1,0,1,0
0.017094017094017,0.8588235294117648,0.0999999999999999,4,8.4,19.0,0,1,0,0
0.0683760683760683,0.7411764705882353,0.3555555555555555,10,7.4,42.0,0,0,1,0
0.0512820512820512,0.8117647058823529,0.4444444444444445,8,8.0,50.0,0,0,0,1
0.0598290598290598,0.8117647058823529,0.7,9,8.0,73.0,1,0,0,0
0.0341880341880341,0.8588235294117648,0.0,6,8.4,10.0,0,0,1,0
0.0427350427350427,0.5529411764705883,0.2555555555555556,7,5.8,33.0,0,0,1,0
0.1025641025641025,0.788235294117647,0.5333333333333333,14,7.8,58.0,0,1,0,0
0.0256410256410256,0.8470588235294119,0.5777777777777777,5,8.3,62.0,1,0,0,0
0.0598290598290598,0.7529411764705882,0.4000000000000001,9,7.5,46.0,0,1,0,0
0.0512820512820512,0.7529411764705882,0.0333333333333333,8,7.5,13.0,0,1,0,0
0.0427350427350427,0.7647058823529411,0.5222222222222221,7,7.6,57.0,0,1,0,0
0.1709401709401709,0.5294117647058824,0.5111111111111111,22,5.6,56.0,0,1,0,0
0.1196581196581196,0.8117647058823529,0.0444444444444444,16,8.0,14.0,0,0,1,0
0.1111111111111111,0.7764705882352941,0.6666666666666666,15,7.7,70.0,0,1,1,0
0.0427350427350427,0.7764705882352941,0.4222222222222222,7,7.7,48.0,1,0,0,0
0.0598290598290598,0.6117647058823529,0.3555555555555555,9,6.3,42.0,0,0,1,0
0.1282051282051282,0.8117647058823529,0.611111111111111,17,8.0,65.0,0,1,0,0
0.0854700854700854,0.6705882352941176,0.0444444444444444,12,6.8,14.0,1,0,0,0
0.264957264957265,0.7176470588235294,0.5666666666666667,33,7.2,61.0,0,1,0,0
0.0598290598290598,0.7529411764705882,0.5333333333333333,9,7.5,58.0,0,1,0,0
0.0512820512820512,0.6,0.7444444444444445,8,6.2,77.0,1,0,0,0
0.0427350427350427,0.7764705882352941,0.0666666666666666,7,7.7,16.0,0,0,1,0
0.0341880341880341,0.8352941176470587,0.0,6,8.2,10.0,0,0,1,0
0.017094017094017,0.7411764705882353,0.6333333333333333,4,7.4,67.0,0,0,1,0
0.0341880341880341,0.6705882352941176,0.0333333333333333,6,6.8,13.0,0,0,1,0
0.0341880341880341,0.7764705882352941,0.0333333333333333,6,7.7,13.0,0,1,0,0
0.2393162393162393,0.6352941176470588,0.5888888888888889,30,6.5,63.0,1,0,1,0
0.017094017094017,0.6470588235294117,0.2666666666666666,4,6.6,34.0,1,0,0,0
0.0854700854700854,0.7529411764705882,0.2,12,7.5,28.0,0,1,0,0
0.0598290598290598,0.8941176470588235,0.7444444444444445,9,8.7,77.0,1,1,0,0
0.0512820512820512,0.7176470588235294,0.3777777777777778,8,7.2,44.0,1,0,0,0
0.0,0.4705882352941176,0.3666666666666667,2,5.1,43.0,1,0,0,0
0.017094017094017,0.788235294117647,0.4111111111111111,4,7.8,47.0,0,0,0,1
0.0256410256410256,0.4,0.3111111111111111,5,4.5,38.0,0,1,0,0
0.0085470085470085,0.6,0.3555555555555555,3,6.2,42.0,1,0,0,0
0.0341880341880341,0.6588235294117647,0.3333333333333333,6,6.7,40.0,0,1,1,0
0.0854700854700854,0.6352941176470588,0.1777777777777778,12,6.5,26.0,0,1,0,0
0.1282051282051282,0.8,0.7888888888888889,17,7.9,81.0,0,0,1,0
0.0341880341880341,0.3529411764705882,0.3333333333333333,6,4.1,40.0,1,0,0,0
0.0341880341880341,0.7058823529411764,0.0,6,7.1,10.0,0,0,1,0
0.1282051282051282,0.8235294117647058,0.6,17,8.1,64.0,0,0,1,0
0.3076923076923077,0.8,0.6333333333333333,38,7.9,67.0,0,1,0,0
0.0256410256410256,0.7647058823529411,0.1222222222222222,5,7.6,21.0,0,0,1,0
0.0854700854700854,0.8470588235294119,0.6,12,8.3,64.0,1,0,0,0
0.0256410256410256,0.5176470588235295,0.5555555555555556,5,5.5,60.0,1,0,0,0
0.0427350427350427,0.7058823529411764,0.3111111111111111,7,7.1,38.0,0,1,0,0
0.017094017094017,0.4117647058823529,0.4777777777777778,4,4.6,53.0,1,0,0,0
0.1794871794871795,0.8,0.6555555555555556,23,7.9,69.0,1,1,0,0
0.2478632478632478,0.3294117647058823,0.4666666666666667,31,3.9,52.0,1,0,1,0
0.0683760683760683,0.8352941176470587,0.6555555555555556,10,8.2,69.0,0,1,0,0
0.0341880341880341,0.7294117647058823,0.5777777777777777,6,7.3,62.0,0,0,1,0
0.1282051282051282,0.6235294117647059,0.3777777777777778,17,6.4,44.0,0,0,1,0
0.017094017094017,0.7529411764705882,0.5,4,7.5,55.0,1,0,0,0
0.0683760683760683,0.6823529411764706,0.5444444444444444,10,6.9,59.0,0,1,0,0
0.0341880341880341,0.5411764705882354,0.2333333333333333,6,5.7,31.0,0,0,1,0
0.0769230769230769,0.8117647058823529,0.4444444444444445,11,8.0,50.0,0,0,1,0
0.0427350427350427,0.5176470588235295,0.3333333333333333,7,5.5,40.0,1,0,0,0
0.017094017094017,0.7058823529411764,0.4444444444444445,4,7.1,50.0,1,0,0,0
0.0427350427350427,0.6941176470588235,0.4000000000000001,7,7.0,46.0,1,0,0,0
0.0854700854700854,0.3882352941176471,0.3777777777777778,12,4.4,44.0,1,0,1,0
0.1025641025641025,0.3411764705882353,0.4333333333333334,14,4.0,49.0,0,1,0,0
0.1025641025641025,0.8117647058823529,0.5,14,8.0,55.0,0,1,0,0
0.0256410256410256,0.788235294117647,0.4888888888888889,5,7.8,54.0,1,0,0,0
0.0085470085470085,0.9647058823529412,0.1666666666666666,3,9.3,25.0,1,1,0,0
0.0,0.6470588235294117,0.4666666666666667,2,6.6,52.0,0,0,0,1
0.0427350427350427,0.7411764705882353,0.0,7,7.4,10.0,0,0,1,0
0.1196581196581196,0.5647058823529413,0.4222222222222222,16,5.9,48.0,0,1,0,0
0.0,0.7058823529411764,0.4777777777777778,2,7.1,53.0,1,0,0,0
0.0085470085470085,0.5764705882352941,0.5777777777777777,3,6.0,62.0,0,1,0,0
0.0769230769230769,0.6470588235294117,0.5,11,6.6,55.0,0,0,0,1
0.2136752136752137,0.8705882352941177,0.6666666666666666,27,8.5,70.0,0,1,1,0
0.0512820512820512,0.6705882352941176,0.0333333333333333,8,6.8,13.0,0,0,1,0
0.0,0.8117647058823529,0.8777777777777778,2,8.0,89.0,0,0,0,1
0.0085470085470085,0.7529411764705882,0.5666666666666667,3,7.5,61.0,1,0,0,0
0.0512820512820512,0.9058823529411766,0.8111111111111111,8,8.8,83.0,1,1,0,0
0.0427350427350427,0.6235294117647059,0.0333333333333333,7,6.4,13.0,0,0,1,0
0.0427350427350427,0.7411764705882353,0.0333333333333333,7,7.4,13.0,0,0,1,0
0.0512820512820512,0.7529411764705882,0.4444444444444445,8,7.5,50.0,1,0,0,0
0.0769230769230769,0.7411764705882353,0.4666666666666667,11,7.4,52.0,1,1,0,0
0.017094017094017,0.7176470588235294,0.3555555555555555,4,7.2,42.0,1,0,0,0
0.0769230769230769,0.6117647058823529,0.3444444444444444,11,6.3,41.0,1,0,0,0
0.0256410256410256,0.7058823529411764,0.2888888888888889,5,7.1,36.0,0,1,0,0
0.0427350427350427,0.6117647058823529,0.4888888888888889,7,6.3,54.0,0,0,1,0
0.1282051282051282,0.9294117647058824,0.8222222222222222,17,9.0,84.0,1,1,0,0
0.1196581196581196,0.3764705882352941,0.2777777777777778,16,4.3,35.0,0,0,1,0
0.017094017094017,0.4,0.4000000000000001,4,4.5,46.0,1,0,0,0
0.0256410256410256,0.7764705882352941,0.4444444444444445,5,7.7,50.0,1,0,0,0
0.1965811965811966,0.6823529411764706,0.0,25,6.9,10.0,0,0,1,0
0.0341880341880341,0.7764705882352941,0.0,6,7.7,10.0,0,0,1,0
0.0427350427350427,0.5411764705882354,0.3666666666666667,7,5.7,43.0,1,0,0,0
0.0341880341880341,0.6352941176470588,0.3666666666666667,6,6.5,43.0,1,0,0,0
0.0769230769230769,0.7058823529411764,0.5111111111111111,11,7.1,56.0,0,1,0,0
0.0427350427350427,0.8352941176470587,0.4666666666666667,7,8.2,52.0,1,0,0,0
0.0427350427350427,0.8,0.7444444444444445,7,7.9,77.0,0,1,0,0
0.0,0.8235294117647058,0.6777777777777778,2,8.1,71.0,1,0,0,0
0.0854700854700854,0.8235294117647058,0.8333333333333334,12,8.1,85.0,0,1,0,0
0.0341880341880341,0.5411764705882354,0.3777777777777778,6,5.7,44.0,0,0,0,1
0.0598290598290598,0.8705882352941177,0.5666666666666667,9,8.5,61.0,1,0,0,0
0.0256410256410256,0.8352941176470587,0.5666666666666667,5,8.2,61.0,0,0,1,0
0.1111111111111111,0.8117647058823529,0.6222222222222222,15,8.0,66.0,1,0,1,0
0.0512820512820512,0.3647058823529412,0.2,8,4.2,28.0,0,1,0,0
0.094017094017094,0.7764705882352941,0.5888888888888889,13,7.7,63.0,1,0,0,0
0.1965811965811966,0.7058823529411764,0.5,25,7.1,55.0,0,1,0,0
0.0854700854700854,0.8470588235294119,0.8777777777777778,12,8.3,89.0,0,1,0,0
0.0769230769230769,0.8,0.0333333333333333,11,7.9,13.0,0,0,1,0
0.0085470085470085,0.6470588235294117,0.2555555555555556,3,6.6,33.0,0,0,0,1
0.0427350427350427,0.8235294117647058,0.0666666666666666,7,8.1,16.0,0,0,1,0
0.094017094017094,0.6,0.1222222222222222,13,6.2,21.0,0,0,1,0
0.1452991452991453,0.5411764705882354,0.4888888888888889,19,5.7,54.0,0,0,1,0
0.017094017094017,0.7529411764705882,0.2444444444444444,4,7.5,32.0,0,1,0,0
0.4444444444444445,0.8235294117647058,0.6777777777777778,54,8.1,71.0,0,1,1,0
0.0256410256410256,0.6823529411764706,0.4666666666666667,5,6.9,52.0,1,1,0,0
0.0512820512820512,0.9058823529411766,0.8888888888888888,8,8.8,90.0,1,0,0,0
0.2735042735042735,0.6941176470588235,0.6,34,7.0,64.0,0,1,0,0
0.0854700854700854,0.788235294117647,0.7666666666666666,12,7.8,79.0,0,1,0,0
0.0427350427350427,0.6352941176470588,0.0,7,6.5,10.0,0,1,0,0
0.1965811965811966,0.7176470588235294,0.6777777777777778,25,7.2,71.0,0,1,0,0
0.0854700854700854,0.3882352941176471,0.2,12,4.4,28.0,0,1,0,0
0.0683760683760683,0.5058823529411766,0.3555555555555555,10,5.4,42.0,0,0,1,0
0.0598290598290598,0.9176470588235296,0.9111111111111112,9,8.9,92.0,0,1,0,0
0.017094017094017,0.8,0.6444444444444444,4,7.9,68.0,0,1,0,0
0.0341880341880341,0.588235294117647,0.1111111111111111,6,6.1,20.0,0,0,1,0
0.0512820512820512,0.8588235294117648,0.2666666666666666,8,8.4,34.0,0,1,0,0
0.0427350427350427,0.8117647058823529,0.4111111111111111,7,8.0,47.0,0,0,1,0
0.0512820512820512,0.8117647058823529,0.2333333333333333,8,8.0,31.0,0,1,0,0
0.0512820512820512,0.7647058823529411,0.4000000000000001,8,7.6,46.0,0,1,0,0
0.0341880341880341,0.9058823529411766,0.9222222222222224,6,8.8,93.0,1,0,0,0
0.017094017094017,0.7294117647058823,0.2777777777777778,4,7.3,35.0,1,0,0,0
0.0256410256410256,0.788235294117647,0.7555555555555555,5,7.8,78.0,1,0,0,0
0.0769230769230769,0.7294117647058823,0.0,11,7.3,10.0,0,0,1,0
0.0427350427350427,0.8705882352941177,0.6888888888888889,7,8.5,72.0,0,1,0,0
0.0341880341880341,0.6705882352941176,0.3111111111111111,6,6.8,38.0,1,0,0,0
0.0085470085470085,0.6823529411764706,0.6555555555555556,3,6.9,69.0,0,1,0,0
0.5384615384615384,0.788235294117647,0.4111111111111111,65,7.8,47.0,0,0,1,0
0.094017094017094,0.7411764705882353,0.0444444444444444,13,7.4,14.0,1,0,0,0
0.0256410256410256,0.6235294117647059,0.4111111111111111,5,6.4,47.0,1,0,0,0
0.0,0.8352941176470587,0.7999999999999999,2,8.2,82.0,1,0,0,1
0.1538461538461538,0.6235294117647059,0.2555555555555556,20,6.4,33.0,0,0,1,0
0.0256410256410256,0.7176470588235294,0.6333333333333333,5,7.2,67.0,0,0,1,0
0.0769230769230769,0.6470588235294117,0.4333333333333334,11,6.6,49.0,0,1,0,0
0.1794871794871795,0.8,0.5555555555555556,23,7.9,60.0,0,1,1,0
0.0512820512820512,0.8117647058823529,0.6555555555555556,8,8.0,69.0,0,1,1,0
0.1367521367521367,0.8705882352941177,0.3888888888888889,18,8.5,45.0,0,0,1,0
0.0,0.8941176470588235,0.5777777777777777,2,8.7,62.0,1,0,0,0
0.0427350427350427,0.6470588235294117,0.4888888888888889,7,6.6,54.0,1,0,1,0
0.0341880341880341,0.7411764705882353,0.2333333333333333,6,7.4,31.0,1,0,0,0
0.1111111111111111,0.8470588235294119,0.0444444444444444,15,8.3,14.0,0,0,1,0
0.0854700854700854,0.7176470588235294,0.3,12,7.2,37.0,0,0,1,0
0.0341880341880341,0.6352941176470588,0.0,6,6.5,10.0,0,1,0,0
0.0256410256410256,0.7647058823529411,0.6333333333333333,5,7.6,67.0,1,0,0,0
0.0256410256410256,0.6470588235294117,0.5444444444444444,5,6.6,59.0,0,0,1,0
0.1196581196581196,0.8470588235294119,0.7888888888888889,16,8.3,81.0,0,0,1,0
0.0085470085470085,0.4705882352941176,0.3333333333333333,3,5.1,40.0,0,1,0,0
0.0256410256410256,0.7058823529411764,0.3666666666666667,5,7.1,43.0,1,0,0,0
0.0512820512820512,0.6823529411764706,0.4111111111111111,8,6.9,47.0,0,1,0,0
0.3076923076923077,0.8352941176470587,0.4444444444444445,38,8.2,50.0,0,0,1,0
0.017094017094017,0.8705882352941177,0.8444444444444444,4,8.5,86.0,1,0,0,0
0.0256410256410256,0.7294117647058823,0.0,5,7.3,10.0,0,0,1,0
0.0427350427350427,0.7529411764705882,0.0333333333333333,7,7.5,13.0,0,1,0,0
0.0256410256410256,0.7647058823529411,0.3777777777777778,5,7.6,44.0,0,0,1,0
0.0854700854700854,0.4588235294117647,0.2555555555555556,12,5.0,33.0,1,0,0,0
0.0854700854700854,0.6235294117647059,0.1555555555555555,12,6.4,24.0,0,0,1,0
0.0341880341880341,0.8352941176470587,0.0333333333333333,6,8.2,13.0,0,0,1,0
0.1965811965811966,0.7411764705882353,0.4222222222222222,25,7.4,48.0,0,0,1,0
0.0341880341880341,0.6941176470588235,0.5111111111111111,6,7.0,56.0,0,1,0,0
0.0256410256410256,0.588235294117647,0.0777777777777777,5,6.1,17.0,0,0,1,0
0.358974358974359,0.7764705882352941,0.4888888888888889,44,7.7,54.0,0,0,1,0
0.094017094017094,0.6235294117647059,0.5111111111111111,13,6.4,56.0,0,1,0,0
0.2051282051282051,0.1764705882352941,0.3333333333333333,26,2.6,40.0,0,1,0,0
0.0341880341880341,0.7529411764705882,0.5,6,7.5,55.0,1,0,0,0
0.0598290598290598,0.788235294117647,0.0888888888888888,9,7.8,18.0,0,0,1,0
0.0683760683760683,0.7647058823529411,0.5777777777777777,10,7.6,62.0,0,0,1,0
0.0,0.5411764705882354,0.4777777777777778,2,5.7,53.0,1,0,0,0
0.0341880341880341,0.8352941176470587,0.4333333333333334,6,8.2,49.0,1,0,0,0
0.0512820512820512,0.8,0.7,8,7.9,73.0,1,0,0,0
0.017094017094017,0.7176470588235294,0.7111111111111111,4,7.2,74.0,1,0,0,0
0.0256410256410256,1.0,0.6777777777777778,5,9.6,71.0,0,0,0,1
0.0512820512820512,0.7176470588235294,0.3666666666666667,8,7.2,43.0,0,0,1,0
0.5641025641025641,0.8235294117647058,0.4111111111111111,68,8.1,47.0,0,0,0,1
0.017094017094017,0.4470588235294118,0.2666666666666666,4,4.9,34.0,1,1,0,0
0.0683760683760683,0.8235294117647058,0.8333333333333334,10,8.1,85.0,0,0,1,0
0.0683760683760683,0.7294117647058823,0.3888888888888889,10,7.3,45.0,0,1,0,0
0.0683760683760683,0.7411764705882353,0.2888888888888889,10,7.4,36.0,0,0,1,0
0.0085470085470085,0.6235294117647059,0.2,3,6.4,28.0,0,0,0,1
0.0,0.6117647058823529,0.4111111111111111,2,6.3,47.0,0,0,0,1
0.3247863247863248,0.6588235294117647,0.5,40,6.7,55.0,1,0,0,0
0.0598290598290598,0.7294117647058823,0.4111111111111111,9,7.3,47.0,0,0,1,0
0.0341880341880341,0.6823529411764706,0.5444444444444444,6,6.9,59.0,1,0,0,0
0.0341880341880341,0.7294117647058823,0.7222222222222222,6,7.3,75.0,0,1,0,0
0.2051282051282051,0.8352941176470587,0.1222222222222222,26,8.2,21.0,0,1,0,0
0.4188034188034188,0.8352941176470587,0.4222222222222222,51,8.2,48.0,1,0,0,0
0.0854700854700854,0.5294117647058824,0.4555555555555555,12,5.6,51.0,0,0,0,1
0.0512820512820512,0.788235294117647,0.7222222222222222,8,7.8,75.0,0,1,0,0
0.0769230769230769,0.8823529411764706,0.6333333333333333,11,8.6,67.0,0,0,1,0
0.017094017094017,0.7764705882352941,0.0444444444444444,4,7.7,14.0,0,1,0,0
0.0341880341880341,0.8588235294117648,0.8111111111111111,6,8.4,83.0,0,1,0,0
0.0085470085470085,0.8352941176470587,0.7111111111111111,3,8.2,74.0,1,0,0,0
0.0854700854700854,0.8823529411764706,0.5555555555555556,12,8.6,60.0,0,1,0,1
0.0256410256410256,0.7764705882352941,0.3555555555555555,5,7.7,42.0,0,0,1,0
0.0512820512820512,0.7294117647058823,0.7444444444444445,8,7.3,77.0,0,1,0,0
0.1282051282051282,0.2941176470588235,0.4555555555555555,17,3.6,51.0,0,1,1,0
0.017094017094017,0.8117647058823529,0.5,4,8.0,55.0,1,0,0,0
0.0427350427350427,0.7529411764705882,0.3888888888888889,7,7.5,45.0,1,0,0,0
0.017094017094017,0.4941176470588235,0.2555555555555556,4,5.3,33.0,0,1,0,0
0.0854700854700854,0.6117647058823529,0.2111111111111111,12,6.3,29.0,0,0,1,0
0.0427350427350427,0.5411764705882354,0.2666666666666666,7,5.7,34.0,0,1,0,0
0.0085470085470085,0.8823529411764706,0.7222222222222222,3,8.6,75.0,0,1,0,0
0.1367521367521367,0.7294117647058823,0.4333333333333334,18,7.3,49.0,0,0,1,0
0.0085470085470085,0.7411764705882353,0.6555555555555556,3,7.4,69.0,0,1,0,0
0.0256410256410256,0.7411764705882353,0.2555555555555556,5,7.4,33.0,0,0,1,0
0.1538461538461538,0.8941176470588235,0.8555555555555555,20,8.7,87.0,1,1,0,0
0.0341880341880341,0.788235294117647,0.4333333333333334,6,7.8,49.0,1,0,0,0
0.0341880341880341,0.4705882352941176,0.0666666666666666,6,5.1,16.0,0,0,1,0
0.0598290598290598,0.6588235294117647,0.6444444444444444,9,6.7,68.0,1,0,0,0
0.0854700854700854,0.5647058823529413,0.2888888888888889,12,5.9,36.0,0,1,0,0
0.1025641025641025,0.7529411764705882,0.6,14,7.5,64.0,0,1,0,0
0.0683760683760683,0.7058823529411764,0.0,10,7.1,10.0,0,1,0,0
0.1196581196581196,0.7647058823529411,0.5444444444444444,16,7.6,59.0,0,1,0,0
0.1623931623931624,0.6941176470588235,0.3111111111111111,21,7.0,38.0,0,0,1,0
0.1025641025641025,0.7647058823529411,0.7333333333333333,14,7.6,76.0,0,1,0,0
0.0256410256410256,0.8588235294117648,0.0333333333333333,5,8.4,13.0,0,0,1,0
0.017094017094017,0.788235294117647,0.4111111111111111,4,7.8,47.0,1,0,0,0
0.452991452991453,0.8588235294117648,0.4555555555555555,55,8.4,51.0,0,1,0,0
0.1965811965811966,0.9176470588235296,0.7777777777777778,25,8.9,80.0,0,1,0,0
0.017094017094017,0.6470588235294117,0.3111111111111111,4,6.6,38.0,0,0,1,0
0.0256410256410256,0.7647058823529411,0.5444444444444444,5,7.6,59.0,1,0,0,0
0.188034188034188,0.8588235294117648,0.6,24,8.4,64.0,0,0,1,0
0.0341880341880341,0.7411764705882353,0.4333333333333334,6,7.4,49.0,0,1,1,0
0.0256410256410256,0.6588235294117647,0.611111111111111,5,6.7,65.0,1,0,0,0
0.1623931623931624,0.5529411764705883,0.3222222222222222,21,5.8,39.0,0,0,1,0
0.0427350427350427,0.8235294117647058,0.6777777777777778,7,8.1,71.0,0,1,0,0
0.017094017094017,0.7176470588235294,0.4888888888888889,4,7.2,54.0,0,1,0,1
0.0341880341880341,0.4941176470588235,0.0,6,5.3,10.0,0,0,1,0
0.0085470085470085,0.8705882352941177,0.8111111111111111,3,8.5,83.0,0,1,0,0
0.0256410256410256,0.7176470588235294,0.4000000000000001,5,7.2,46.0,0,0,1,0
0.0256410256410256,0.6823529411764706,0.4888888888888889,5,6.9,54.0,1,0,0,0
0.094017094017094,0.6470588235294117,0.4000000000000001,13,6.6,46.0,0,0,1,0
0.1367521367521367,0.788235294117647,0.5777777777777777,18,7.8,62.0,0,1,0,0
0.2735042735042735,0.9058823529411766,0.9222222222222224,34,8.8,93.0,0,1,0,0
0.4102564102564103,0.8235294117647058,0.5333333333333333,50,8.1,58.0,0,0,0,1
0.0683760683760683,0.6,0.5222222222222221,10,6.2,57.0,1,0,0,0
0.0,0.7647058823529411,0.4111111111111111,2,7.6,47.0,1,0,0,0
0.094017094017094,0.2235294117647058,0.3444444444444444,13,3.0,41.0,0,1,0,0
0.0512820512820512,0.8470588235294119,0.5888888888888889,8,8.3,63.0,0,1,0,0
0.0341880341880341,0.6941176470588235,0.6222222222222222,6,7.0,66.0,1,0,0,0
0.0256410256410256,0.7764705882352941,0.5,5,7.7,55.0,0,1,0,0
0.0427350427350427,0.7294117647058823,0.0777777777777777,7,7.3,17.0,0,0,1,0
0.1538461538461538,0.7058823529411764,0.2333333333333333,20,7.1,31.0,1,0,0,0
0.1367521367521367,0.6352941176470588,0.4555555555555555,18,6.5,51.0,0,0,1,0
0.017094017094017,0.4,0.2777777777777778,4,4.5,35.0,0,1,0,0
0.0427350427350427,0.5529411764705883,0.3,7,5.8,37.0,1,0,0,0
0.0427350427350427,0.5647058823529413,0.0333333333333333,7,5.9,13.0,0,0,1,0
0.1367521367521367,0.5058823529411766,0.2666666666666666,18,5.4,34.0,1,0,0,0
0.017094017094017,0.5058823529411766,0.2666666666666666,4,5.4,34.0,0,1,0,0
0.0341880341880341,0.7176470588235294,0.2666666666666666,6,7.2,34.0,0,0,1,0
0.1794871794871795,0.2941176470588235,0.4777777777777778,23,3.6,53.0,0,1,0,0
0.0341880341880341,0.9058823529411766,0.0,6,8.8,10.0,0,0,1,0
0.1709401709401709,0.9058823529411766,0.0333333333333333,22,8.8,13.0,0,0,1,0
0.0427350427350427,0.788235294117647,0.5,7,7.8,55.0,0,1,0,0
0.1111111111111111,0.3647058823529412,0.3666666666666667,15,4.2,43.0,0,0,1,0
0.0256410256410256,0.6,0.1222222222222222,5,6.2,21.0,1,0,0,0
0.017094017094017,0.6,0.6666666666666666,4,6.2,70.0,1,0,0,0
0.1623931623931624,0.588235294117647,0.3555555555555555,21,6.1,42.0,0,1,0,0
0.1623931623931624,0.7058823529411764,0.3222222222222222,21,7.1,39.0,0,0,1,0
0.017094017094017,0.6823529411764706,0.4666666666666667,4,6.9,52.0,1,0,0,0
0.0341880341880341,0.8470588235294119,0.3777777777777778,6,8.3,44.0,1,0,0,0
0.0085470085470085,0.8,0.4666666666666667,3,7.9,52.0,1,0,0,0
0.0512820512820512,0.788235294117647,0.5444444444444444,8,7.8,59.0,0,1,0,0
0.0512820512820512,0.7647058823529411,0.0,8,7.6,10.0,1,0,0,0
0.0512820512820512,0.8235294117647058,0.7111111111111111,8,8.1,74.0,0,1,0,0
0.2393162393162393,0.6235294117647059,0.4666666666666667,30,6.4,52.0,0,0,1,0
0.0598290598290598,0.8235294117647058,0.2555555555555556,9,8.1,33.0,0,1,0,0
0.0256410256410256,0.8117647058823529,0.5444444444444444,5,8.0,59.0,1,0,0,0
0.0683760683760683,0.8117647058823529,0.8555555555555555,10,8.0,87.0,1,0,0,0
0.0854700854700854,0.3764705882352941,0.5,12,4.3,55.0,1,0,1,0
0.0427350427350427,0.6352941176470588,0.0,7,6.5,10.0,0,0,1,0
0.017094017094017,0.6352941176470588,0.3222222222222222,4,6.5,39.0,1,0,0,0
0.1111111111111111,0.7294117647058823,0.3,15,7.3,37.0,1,0,0,0
0.0427350427350427,0.8588235294117648,0.8333333333333334,7,8.4,85.0,1,0,0,0
0.1111111111111111,0.7647058823529411,0.2,15,7.6,28.0,0,1,0,0
0.0,0.7529411764705882,0.8555555555555555,2,7.5,87.0,1,0,0,0
0.017094017094017,0.6117647058823529,0.4444444444444445,4,6.3,50.0,1,0,0,0
0.0085470085470085,0.7647058823529411,0.6333333333333333,3,7.6,67.0,1,0,0,0
0.1623931623931624,0.6235294117647059,0.6,21,6.4,64.0,0,1,0,0
0.1623931623931624,0.7764705882352941,0.5333333333333333,21,7.7,58.0,0,1,0,0
0.0341880341880341,0.7764705882352941,0.7666666666666666,6,7.7,79.0,1,0,0,0
0.3076923076923077,0.588235294117647,0.4333333333333334,38,6.1,49.0,0,0,0,1
0.0427350427350427,0.6941176470588235,0.4666666666666667,7,7.0,52.0,0,1,0,0
0.0683760683760683,0.6941176470588235,0.4222222222222222,10,7.0,48.0,0,1,0,0
0.017094017094017,0.6705882352941176,0.5,4,6.8,55.0,0,1,0,0
0.0256410256410256,0.7058823529411764,0.4222222222222222,5,7.1,48.0,0,0,1,0
0.0427350427350427,0.8117647058823529,0.7333333333333333,7,8.0,76.0,0,1,0,0
0.017094017094017,0.5176470588235295,0.2111111111111111,4,5.5,29.0,1,0,0,0
0.1025641025641025,0.8352941176470587,0.7888888888888889,14,8.2,81.0,0,1,0,0
0.0256410256410256,0.6941176470588235,0.2777777777777778,5,7.0,35.0,1,0,0,0
0.1452991452991453,0.5764705882352941,0.3444444444444444,19,6.0,41.0,0,0,1,0
0.0769230769230769,0.6941176470588235,0.1333333333333333,11,7.0,22.0,0,0,1,0
0.0256410256410256,0.8823529411764706,0.3444444444444444,5,8.6,41.0,1,0,0,0
0.0341880341880341,0.8470588235294119,0.3,6,8.3,37.0,1,0,0,0
0.0085470085470085,0.6,0.4111111111111111,3,6.2,47.0,1,0,0,0
0.0256410256410256,0.5294117647058824,0.2888888888888889,5,5.6,36.0,1,0,0,0
0.0341880341880341,0.2588235294117647,0.3333333333333333,6,3.3,40.0,1,0,0,0
0.0085470085470085,0.7529411764705882,0.5666666666666667,3,7.5,61.0,1,0,0,0
0.0769230769230769,0.6823529411764706,0.4888888888888889,11,6.9,54.0,1,0,0,0
0.1367521367521367,0.6823529411764706,0.4333333333333334,18,6.9,49.0,0,0,1,0
0.0256410256410256,0.6705882352941176,0.6888888888888889,5,6.8,72.0,0,0,1,0
0.017094017094017,0.8,0.4555555555555555,4,7.9,51.0,1,0,0,0
0.1282051282051282,0.3529411764705882,0.4333333333333334,17,4.1,49.0,0,1,0,0
0.3247863247863248,0.8235294117647058,0.4000000000000001,40,8.1,46.0,0,0,1,0
0.0512820512820512,0.7647058823529411,0.7666666666666666,8,7.6,79.0,1,0,0,0
0.0598290598290598,0.6588235294117647,0.3555555555555555,9,6.7,42.0,0,1,0,0
0.0341880341880341,0.6470588235294117,0.0333333333333333,6,6.6,13.0,0,0,1,0
0.1623931623931624,0.8235294117647058,0.4888888888888889,21,8.1,54.0,0,0,1,0
0.0427350427350427,0.5176470588235295,0.3555555555555555,7,5.5,42.0,0,1,0,0
0.0769230769230769,0.8470588235294119,0.7555555555555555,11,8.3,78.0,0,1,0,0
