Year,IMDb,Rotten_Tomatoes,Netflix,Hulu,Prime Video,Disney+
10,7.2,71.0,1,1,0,0
3,4.1,37.0,0,1,0,0
21,8.2,53.0,0,0,1,0
8,7.4,56.0,0,1,0,0
6,8.6,66.0,1,0,0,0
3,7.9,40.0,1,0,0,0
6,6.6,37.0,1,0,0,0
8,7.1,68.0,0,0,1,0
15,8.0,36.0,0,0,1,0
6,8.3,10.0,0,0,1,0
23,4.2,55.0,0,0,1,0
8,7.0,43.0,1,0,0,0
2,7.5,71.0,0,0,0,1
6,7.4,67.0,1,0,0,0
7,7.7,63.0,1,0,0,0
23,6.3,42.0,0,0,0,1
10,8.4,76.0,0,1,0,0
8,7.5,39.0,0,0,0,1
4,5.6,40.0,1,0,0,0
3,7.3,35.0,0,0,0,1
11,6.6,36.0,0,0,1,0
15,7.2,33.0,0,1,0,0
26,7.5,73.0,1,1,1,0
4,7.5,63.0,1,0,0,0
2,6.9,45.0,0,0,0,1
4,8.4,36.0,1,0,0,0
3,5.8,49.0,0,1,0,0
10,7.9,13.0,0,0,1,0
11,6.2,59.0,0,1,0,0
9,6.9,52.0,0,0,1,0
7,7.7,49.0,0,0,1,0
8,7.2,42.0,0,0,1,0
6,2.3,10.0,0,0,1,0
6,8.7,86.0,0,0,1,0
7,8.4,57.0,1,0,0,0
11,5.7,14.0,0,1,1,0
11,7.6,67.0,0,1,0,0
5,5.5,52.0,0,1,0,0
17,5.4,21.0,0,1,0,0
11,6.6,58.0,0,1,0,0
5,6.5,50.0,1,0,0,0
20,4.9,38.0,0,1,0,0
5,7.3,34.0,0,0,1,0
2,8.5,39.0,1,0,0,0
4,5.6,32.0,1,0,0,0
8,5.9,13.0,0,0,1,0
9,5.6,24.0,0,0,1,0
11,7.2,10.0,0,0,1,0
4,8.0,36.0,1,0,0,0
14,2.3,24.0,1,0,0,0
10,5.6,32.0,0,0,1,0
3,6.6,32.0,0,1,0,0
7,8.3,65.0,1,0,0,0
6,7.7,31.0,0,0,1,0
45,6.6,59.0,0,1,0,0
2,7.9,58.0,1,0,0,0
8,7.6,40.0,0,1,0,0
8,9.1,67.0,1,0,0,0
4,6.9,66.0,0,1,0,0
4,7.4,60.0,1,0,0,0
3,6.5,44.0,1,0,0,0
12,6.9,40.0,1,0,0,0
10,8.2,45.0,0,0,1,0
25,6.5,53.0,0,0,1,0
9,7.4,10.0,0,0,1,0
4,8.1,51.0,1,0,0,0
8,7.4,67.0,1,0,0,0
8,6.8,51.0,0,0,1,0
8,6.8,32.0,0,1,0,0
6,8.4,72.0,1,0,0,0
4,7.7,63.0,1,0,0,0
15,8.0,64.0,0,1,1,0
4,7.1,35.0,1,0,0,0
8,8.3,13.0,0,1,1,0
21,8.3,60.0,1,0,0,0
28,7.0,16.0,0,0,1,0
15,8.2,56.0,1,0,0,0
5,6.9,10.0,0,0,1,0
17,6.5,72.0,0,1,0,0
5,6.6,36.0,1,0,0,0
8,7.8,67.0,0,1,0,0
4,8.3,62.0,1,0,0,0
7,6.9,52.0,1,0,0,0
13,7.8,42.0,1,0,0,0
10,5.3,52.0,1,0,0,0
9,8.4,45.0,0,1,0,0
9,6.4,49.0,0,0,1,0
2,9.2,76.0,0,0,1,0
6,6.2,62.0,0,1,0,0
13,7.4,45.0,0,1,0,0
13,8.3,65.0,0,0,0,1
13,8.0,64.0,1,1,0,0
7,6.5,35.0,0,0,1,0
11,6.8,10.0,0,0,1,0
2,7.6,69.0,1,0,0,0
7,7.9,10.0,0,0,1,0
7,7.4,41.0,1,0,1,0
5,7.7,59.0,1,0,0,0
8,7.8,81.0,0,1,0,0
8,7.3,13.0,0,1,0,0
6,6.6,47.0,1,0,0,0
12,8.0,31.0,1,0,1,0
7,8.3,44.0,0,0,0,1
5,9.2,52.0,0,0,1,0
3,6.5,62.0,1,0,0,0
3,7.7,54.0,0,1,0,0
7,6.9,10.0,0,0,1,0
8,7.7,62.0,1,0,0,0
22,7.4,62.0,0,0,1,0
22,7.7,56.0,0,1,0,0
5,7.1,54.0,1,0,0,0
13,6.5,32.0,0,0,1,0
3,6.9,47.0,1,0,0,0
18,4.8,42.0,0,1,0,0
4,6.1,49.0,0,0,0,1
10,4.3,48.0,0,1,0,0
5,7.3,38.0,1,0,0,0
5,7.5,80.0,1,0,0,0
4,5.5,62.0,1,0,0,0
2,5.8,58.0,1,0,0,0
8,5.0,37.0,0,0,1,0
3,5.3,51.0,1,0,0,0
10,5.0,37.0,0,0,1,0
2,5.6,58.0,0,1,0,0
7,8.2,80.0,0,0,1,0
14,5.3,47.0,0,0,1,0
6,7.4,63.0,1,0,0,0
11,6.8,57.0,1,1,0,0
15,7.4,51.0,0,1,0,0
8,5.8,53.0,1,0,0,0
11,7.6,72.0,0,1,0,0
6,8.1,10.0,0,0,1,0
6,7.0,53.0,0,0,0,1
4,6.3,52.0,0,0,0,1
13,7.9,62.0,1,1,0,0
3,8.0,70.0,0,1,0,0
42,7.2,56.0,0,0,0,1
3,7.2,44.0,0,0,1,0
6,6.2,30.0,0,1,0,0
15,8.1,16.0,0,0,1,0
7,8.4,13.0,0,0,1,0
5,7.5,62.0,1,0,0,0
2,7.3,72.0,0,0,1,0
7,8.2,69.0,0,0,1,0
8,7.9,38.0,0,0,1,0
4,5.1,46.0,0,0,1,0
4,8.2,51.0,1,0,0,0
15,7.9,38.0,0,0,1,0
5,7.1,33.0,1,0,0,0
32,4.1,36.0,0,0,1,0
17,7.4,49.0,0,1,0,0
3,7.3,70.0,1,0,1,0
19,7.5,79.0,0,1,0,0
6,4.4,32.0,1,0,0,0
13,7.3,31.0,0,1,0,0
7,7.6,45.0,1,0,0,0
6,8.1,10.0,0,0,1,0
4,6.8,14.0,0,1,0,0
12,7.4,50.0,0,0,1,0
24,7.8,49.0,0,0,1,0
16,7.2,61.0,1,0,0,0
4,5.3,44.0,1,0,0,0
6,5.9,30.0,0,0,1,0
24,8.2,77.0,0,0,1,0
4,8.1,20.0,0,0,1,0
45,7.2,70.0,0,1,0,0
7,6.2,39.0,1,0,0,0
33,6.7,36.0,0,0,1,0
7,5.7,10.0,0,0,1,0
18,5.0,47.0,0,0,1,0
4,6.9,45.0,1,0,0,0
7,7.4,49.0,1,0,0,0
6,6.4,42.0,1,0,0,0
11,7.6,71.0,1,1,0,0
3,6.4,56.0,1,0,0,0
5,6.5,64.0,1,0,0,0
16,5.6,10.0,0,0,1,0
8,7.2,48.0,1,0,0,0
3,7.6,70.0,0,1,0,0
9,5.7,14.0,0,0,1,0
6,6.8,60.0,1,0,0,0
3,7.2,65.0,1,0,0,0
5,6.5,58.0,0,1,0,0
11,8.6,35.0,0,1,0,0
5,7.5,72.0,1,0,0,0
5,7.2,43.0,1,0,0,0
3,8.1,43.0,1,0,0,0
3,8.8,44.0,1,0,0,0
44,6.8,35.0,0,0,1,0
6,8.3,13.0,0,0,1,0
24,7.3,41.0,0,0,1,0
14,8.4,60.0,0,0,1,0
40,8.6,59.0,0,0,1,0
25,6.8,60.0,0,1,0,0
5,7.2,13.0,0,0,1,0
11,8.3,72.0,1,0,0,0
25,5.9,50.0,1,0,0,0
6,6.8,46.0,0,0,0,1
9,7.4,23.0,0,1,0,0
11,5.8,34.0,0,0,1,0
5,6.3,19.0,0,0,1,0
5,7.0,66.0,1,0,0,0
4,7.4,45.0,0,1,0,0
9,7.0,51.0,0,1,0,0
11,8.2,43.0,0,0,1,0
9,8.0,47.0,0,0,1,0
7,6.7,10.0,0,1,0,0
9,6.0,52.0,0,0,0,1
3,7.5,37.0,1,0,0,0
4,6.5,57.0,1,0,0,0
11,7.8,60.0,1,1,0,0
20,7.6,74.0,0,1,0,0
5,7.6,42.0,1,0,0,0
6,7.9,54.0,1,0,0,0
5,6.9,63.0,1,0,0,0
12,7.1,58.0,1,0,0,0
3,7.2,39.0,0,0,1,0
11,7.2,41.0,0,1,0,0
14,7.6,51.0,1,0,0,0
8,7.8,48.0,0,1,0,0
5,8.1,74.0,1,0,0,0
9,8.4,81.0,1,0,0,0
14,7.0,56.0,1,1,1,0
3,7.3,72.0,0,0,1,0
6,7.4,10.0,0,0,1,0
6,7.3,13.0,0,0,1,0
10,6.7,62.0,1,0,0,0
11,6.3,43.0,0,1,0,0
4,7.6,48.0,1,0,0,0
7,6.1,35.0,0,0,1,0
22,7.4,60.0,0,1,1,0
16,8.0,42.0,0,0,1,0
6,7.8,36.0,0,1,0,0
5,6.2,36.0,1,0,0,0
6,4.3,41.0,1,0,0,0
7,6.7,36.0,1,0,0,0
8,7.6,10.0,0,0,1,0
7,7.0,63.0,1,0,0,0
8,7.2,49.0,0,0,1,0
4,5.2,16.0,0,0,1,0
48,6.7,44.0,0,0,1,0
4,6.1,45.0,1,0,0,0
7,8.6,64.0,1,0,0,0
7,4.7,36.0,0,0,1,0
7,7.3,64.0,0,0,1,0
16,5.7,48.0,0,0,0,1
25,7.2,45.0,0,0,1,0
4,6.8,52.0,1,0,0,0
3,8.6,92.0,1,0,0,0
28,6.2,18.0,0,1,0,0
18,1.8,43.0,0,1,0,0
7,7.4,10.0,0,0,1,0
11,6.9,10.0,0,0,1,0
14,7.7,86.0,1,0,0,0
3,6.0,47.0,1,0,0,0
3,8.3,82.0,0,1,0,0
3,7.4,70.0,1,0,0,0
7,4.0,37.0,0,0,0,1
18,6.6,56.0,0,0,0,1
9,7.0,64.0,1,1,0,0
4,6.4,39.0,0,1,0,0
12,7.3,65.0,0,1,0,0
7,7.6,38.0,0,0,0,1
6,7.2,53.0,1,0,0,0
36,8.2,61.0,1,1,1,0
5,7.4,40.0,1,0,0,0
30,8.0,80.0,1,1,1,0
8,8.0,74.0,1,0,0,0
6,6.2,43.0,0,0,1,0
18,5.9,46.0,0,1,0,0
20,5.5,61.0,1,1,1,0
12,7.1,10.0,0,0,1,0
30,6.8,31.0,0,0,1,0
3,3.2,30.0,1,0,0,0
2,8.3,60.0,1,0,0,0
5,7.1,45.0,1,0,0,0
11,7.1,53.0,0,1,0,0
6,6.0,52.0,0,0,1,0
11,7.4,28.0,0,0,1,0
14,8.0,81.0,0,1,0,0
5,5.7,46.0,1,0,0,0
2,7.1,62.0,1,0,0,0
10,4.6,49.0,1,1,0,0
13,8.6,86.0,0,1,0,0
5,7.0,67.0,1,0,0,0
3,7.0,47.0,1,0,0,0
5,5.9,48.0,1,0,0,0
2,6.6,45.0,1,0,0,0
4,7.0,69.0,0,1,0,0
7,7.6,26.0,0,0,1,0
4,6.2,46.0,0,1,0,0
7,6.8,58.0,0,1,0,0
7,5.8,42.0,1,0,0,0
5,9.0,17.0,0,1,1,0
6,7.4,43.0,0,0,0,1
25,5.8,53.0,0,1,0,0
5,7.1,60.0,1,0,0,0
15,6.3,56.0,0,1,0,0
14,5.8,38.0,0,1,0,0
22,7.0,61.0,0,0,1,0
7,7.2,17.0,0,0,1,0
