Year,IMDb,Rotten_Tomatoes,Netflix,Hulu,Prime Video,Disney+
43,7.3,39.0,0,0,1,0
22,5.4,48.0,0,1,0,0
10,7.3,51.0,0,1,0,0
26,7.2,27.0,0,0,1,0
8,4.5,13.0,0,0,1,0
42,8.0,70.0,0,1,1,0
6,7.1,16.0,1,0,0,0
4,6.2,48.0,1,0,0,0
6,6.9,54.0,0,1,1,0
41,7.9,82.0,0,1,1,0
13,4.4,50.0,0,1,0,0
5,8.8,61.0,1,0,0,0
5,7.2,55.0,1,0,0,0
3,5.1,49.0,1,0,0,0
4,6.8,51.0,1,0,0,0
7,7.4,63.0,1,0,0,0
7,8.3,61.0,1,0,0,0
12,8.2,71.0,0,1,0,0
6,6.9,44.0,1,0,0,0
3,4.3,35.0,1,0,0,0
6,7.7,29.0,0,0,1,0
7,8.0,79.0,1,0,0,0
9,9.3,82.0,0,1,1,1
5,8.0,75.0,1,0,0,0
5,6.5,67.0,1,0,0,0
26,7.7,61.0,0,1,0,0
4,6.9,43.0,1,0,1,0
5,7.7,10.0,0,0,0,1
6,6.3,16.0,0,0,1,0
7,7.0,38.0,1,0,0,0
10,7.6,69.0,1,1,0,0
17,8.3,67.0,0,1,1,0
14,8.7,58.0,1,0,0,0
5,6.7,44.0,1,0,0,0
16,7.7,10.0,0,0,1,0
13,6.4,42.0,1,0,0,0
72,7.2,48.0,0,0,1,0
7,8.8,33.0,0,0,1,0
7,8.5,74.0,1,1,0,0
16,4.9,48.0,0,1,0,0
8,7.9,67.0,1,1,0,0
5,7.5,86.0,1,0,0,0
18,7.1,35.0,1,0,0,0
5,9.2,10.0,0,0,1,0
17,4.7,57.0,0,1,0,0
5,7.7,53.0,1,0,0,0
6,4.8,43.0,0,0,1,0
17,8.1,64.0,0,0,1,0
5,6.2,36.0,1,0,0,0
10,6.5,10.0,0,0,1,0
5,7.2,64.0,1,0,0,0
2,7.3,67.0,1,0,0,0
10,8.3,10.0,0,0,1,0
6,6.6,39.0,1,0,0,0
20,8.4,17.0,0,0,1,0
3,7.9,31.0,0,1,0,0
5,6.6,35.0,0,0,1,0
28,7.4,69.0,0,1,0,0
3,5.4,53.0,1,0,0,0
8,2.3,10.0,0,0,1,0
11,7.4,59.0,1,0,0,0
11,4.8,25.0,0,0,1,0
12,7.6,85.0,0,1,1,0
9,8.5,47.0,0,0,1,0
5,5.5,43.0,0,0,0,1
6,8.0,63.0,1,0,0,0
14,5.7,35.0,0,0,1,0
6,7.9,41.0,0,0,1,0
9,7.2,36.0,0,1,0,0
4,5.7,29.0,1,0,0,0
4,8.0,51.0,0,1,0,0
11,5.4,14.0,0,0,1,0
16,7.5,35.0,0,0,1,0
20,7.3,57.0,1,0,0,0
17,8.3,52.0,0,0,1,0
6,6.3,27.0,1,0,0,0
6,6.2,32.0,0,1,0,0
6,5.9,19.0,0,0,1,0
10,8.1,52.0,0,0,0,1
12,8.8,61.0,0,1,0,0
4,6.7,44.0,1,0,0,0
5,7.9,46.0,0,0,1,0
11,7.7,54.0,0,1,0,0
40,7.7,43.0,0,0,1,0
6,7.1,42.0,1,0,0,0
18,6.4,68.0,0,1,1,0
3,6.0,44.0,1,0,0,0
23,8.2,68.0,0,1,0,0
5,7.2,38.0,0,0,1,0
6,7.0,65.0,1,0,0,0
8,7.3,33.0,0,0,1,0
4,6.7,54.0,0,0,1,0
8,7.6,35.0,1,0,0,0
2,5.6,37.0,0,0,0,1
3,8.4,56.0,0,1,0,0
12,6.4,62.0,0,0,1,0
7,7.4,10.0,0,0,1,0
7,7.2,55.0,1,0,0,0
12,6.6,53.0,0,1,0,0
5,5.7,38.0,1,0,0,0
5,7.5,65.0,1,0,0,0
2,7.9,56.0,1,0,0,0
3,5.5,51.0,0,1,0,0
12,8.3,35.0,0,0,1,0
6,7.0,13.0,0,0,1,0
3,7.7,77.0,0,1,0,0
18,7.8,63.0,0,1,0,0
12,6.6,31.0,1,0,0,0
21,6.9,38.0,0,0,1,0
4,7.3,44.0,1,0,0,0
7,7.1,36.0,0,0,1,0
34,7.9,60.0,0,1,0,0
5,6.8,13.0,0,0,1,0
4,7.3,43.0,1,0,0,0
5,8.4,55.0,1,0,1,0
10,7.8,26.0,0,0,1,0
11,7.4,48.0,0,1,0,0
5,3.5,30.0,1,0,0,0
5,7.6,46.0,1,0,0,0
5,7.8,53.0,1,0,0,0
9,8.2,80.0,0,0,1,0
7,8.6,74.0,0,1,0,0
3,5.5,49.0,1,0,0,0
40,8.0,71.0,0,1,1,0
5,7.9,19.0,0,0,1,0
4,6.7,44.0,1,0,0,0
10,7.6,66.0,0,1,0,0
9,7.3,10.0,0,0,1,0
9,7.5,68.0,0,1,0,0
32,7.6,64.0,0,0,0,1
4,6.9,43.0,1,0,0,0
3,5.2,40.0,0,1,0,0
6,8.0,16.0,0,1,0,0
11,8.6,69.0,0,1,0,0
2,7.9,84.0,1,0,0,0
70,8.0,40.0,0,0,1,0
19,7.6,63.0,0,1,0,0
8,8.0,67.0,0,1,0,1
2,6.5,47.0,1,0,0,0
4,6.5,47.0,1,0,0,0
5,3.8,43.0,1,0,0,0
4,8.1,47.0,1,1,0,1
5,7.8,84.0,1,1,0,0
4,8.0,59.0,0,1,0,0
42,7.0,60.0,0,1,0,0
27,7.8,65.0,0,0,1,0
5,6.6,40.0,0,0,1,0
8,8.0,80.0,0,0,1,0
3,6.7,63.0,0,0,1,0
58,7.9,56.0,0,0,1,0
10,4.4,33.0,0,0,1,0
3,6.3,42.0,1,0,0,0
2,7.7,59.0,1,0,0,0
8,5.6,40.0,0,0,1,0
3,7.0,42.0,1,0,0,0
7,6.1,40.0,0,1,0,0
7,6.9,10.0,0,0,1,0
9,7.3,29.0,0,1,0,0
17,4.5,48.0,0,0,1,0
6,8.1,13.0,0,0,1,0
4,7.1,44.0,0,1,0,0
8,4.6,29.0,0,0,1,0
4,8.0,62.0,1,0,0,0
6,7.7,50.0,0,0,1,0
15,7.4,48.0,1,1,0,0
19,8.1,16.0,1,0,0,0
7,8.4,10.0,0,1,0,0
4,7.9,36.0,1,0,0,0
38,7.4,52.0,0,0,1,0
11,8.1,61.0,0,1,0,0
14,5.0,35.0,0,1,0,0
5,8.1,14.0,0,0,1,0
6,8.3,56.0,1,0,0,0
13,7.4,59.0,0,1,0,0
13,7.7,67.0,0,1,0,0
4,6.8,18.0,0,1,0,0
6,8.1,46.0,0,0,1,0
6,5.7,10.0,0,0,1,0
5,8.1,63.0,0,1,0,0
10,5.6,13.0,0,0,1,0
5,5.7,10.0,0,0,1,0
5,8.6,14.0,1,0,0,0
3,8.3,37.0,0,0,1,0
16,5.6,56.0,0,0,1,0
9,6.5,52.0,0,0,1,0
9,6.8,34.0,0,1,0,0
4,7.4,42.0,1,0,0,0
13,7.2,34.0,1,0,0,0
5,7.2,13.0,0,0,1,0
6,6.7,55.0,1,0,0,0
5,7.1,56.0,1,0,0,0
9,7.6,31.0,0,1,0,0
18,4.7,39.0,0,0,1,0
3,5.7,43.0,0,1,0,0
7,7.4,13.0,0,0,1,0
19,6.2,59.0,0,0,1,0
4,6.7,47.0,1,0,0,0
13,7.4,83.0,0,1,0,0
5,6.1,71.0,1,0,0,0
3,7.5,54.0,0,1,0,0
4,4.8,35.0,1,0,0,0
3,7.1,46.0,1,0,0,0
7,4.0,39.0,0,0,1,0
5,1.9,38.0,0,1,0,0
12,8.0,62.0,1,0,0,0
2,8.0,60.0,1,0,0,0
12,8.2,67.0,1,0,0,0
7,6.3,10.0,0,0,1,0
10,7.2,52.0,0,1,0,0
3,5.7,51.0,1,0,0,0
8,7.4,73.0,0,1,0,0
10,7.6,64.0,0,0,1,0
5,6.2,44.0,1,0,0,0
12,7.0,58.0,0,1,0,0
26,7.1,48.0,0,1,0,0
12,6.7,13.0,0,0,1,0
4,5.5,51.0,1,0,0,0
5,7.5,10.0,0,0,1,0
10,7.4,56.0,0,1,0,0
8,7.4,25.0,0,1,0,0
7,7.3,10.0,0,0,1,0
6,6.1,47.0,0,0,0,1
11,7.9,42.0,0,1,0,0
7,6.9,45.0,1,0,0,0
7,6.3,19.0,0,0,1,0
10,7.8,10.0,0,0,1,0
3,8.2,37.0,0,0,0,1
9,8.1,48.0,0,0,0,1
5,8.1,77.0,1,0,0,0
6,4.3,13.0,0,0,1,0
5,7.6,37.0,0,0,1,0
20,6.5,58.0,0,1,0,0
9,5.2,30.0,0,1,0,0
6,6.2,10.0,0,0,1,0
5,8.1,74.0,0,0,1,0
11,6.9,56.0,0,1,0,0
17,5.6,44.0,0,0,1,0
4,6.7,45.0,0,1,0,0
6,7.0,63.0,1,0,0,0
7,7.7,69.0,0,1,0,0
9,5.6,52.0,0,1,1,0
5,5.7,44.0,0,0,1,0
6,5.5,30.0,0,0,1,0
17,5.7,60.0,0,0,0,1
7,7.4,13.0,0,0,1,0
9,6.9,39.0,1,0,0,0
24,6.4,55.0,0,0,0,1
2,6.5,58.0,1,0,0,0
8,7.3,37.0,0,0,1,0
4,7.2,70.0,1,0,0,0
6,7.6,19.0,0,1,0,0
21,7.1,10.0,0,0,1,0
6,7.5,67.0,1,1,0,0
19,6.9,41.0,0,0,1,0
6,6.3,39.0,0,0,0,1
11,7.5,84.0,1,0,0,0
4,7.9,41.0,0,1,0,0
4,5.2,48.0,0,1,0,0
2,5.9,55.0,1,0,0,0
8,6.7,64.0,0,1,0,0
3,9.0,20.0,1,0,0,0
3,7.8,53.0,1,0,0,0
10,8.1,57.0,0,1,0,0
7,8.9,49.0,0,0,1,0
6,7.2,14.0,0,0,1,0
5,8.1,16.0,0,1,0,0
5,8.7,61.0,1,0,0,0
7,7.7,61.0,1,0,0,0
2,7.0,49.0,1,0,0,0
33,7.3,51.0,0,0,1,0
16,8.1,51.0,0,1,0,0
9,8.2,36.0,0,1,0,0
21,7.8,50.0,0,1,0,0
7,7.5,54.0,0,0,1,0
12,6.3,56.0,0,0,1,0
8,7.6,71.0,1,1,0,0
30,8.1,83.0,0,1,0,0
4,6.9,43.0,0,1,0,0
8,8.5,51.0,0,1,0,0
9,6.4,31.0,0,0,1,0
4,6.6,61.0,1,0,0,0
12,7.6,64.0,0,1,0,0
3,7.6,61.0,1,0,0,0
3,4.6,61.0,1,0,0,0
8,5.9,45.0,1,0,1,0
8,7.1,54.0,0,1,0,0
12,8.3,45.0,0,1,0,0
14,3.5,41.0,0,1,0,0
8,8.2,67.0,0,1,0,0
19,5.7,41.0,0,0,1,0
4,8.0,16.0,0,0,0,1
18,7.9,74.0,1,0,0,0
10,7.5,78.0,1,0,0,0
10,7.3,53.0,0,1,0,0
11,7.0,69.0,1,0,0,1
13,7.0,33.0,0,0,1,0
2,6.8,54.0,1,0,0,0
8,7.2,16.0,0,0,1,0
7,7.9,44.0,0,0,1,0
7,8.7,81.0,0,0,1,0
6,8.2,53.0,0,0,1,0
7,7.8,34.0,0,0,1,0
20,5.7,38.0,1,0,0,0
8,7.7,73.0,1,0,0,0
4,5.5,51.0,1,0,0,0
8,6.6,46.0,0,0,1,0
19,8.0,77.0,0,1,1,0
7,7.0,61.0,1,0,0,0
12,7.8,64.0,0,0,1,0
11,8.8,35.0,0,1,0,0
10,8.2,80.0,1,0,0,0
9,4.7,50.0,0,1,0,0
19,5.4,56.0,0,1,0,0
2,4.9,48.0,1,0,0,0
6,6.8,55.0,0,1,0,0
20,8.5,73.0,1,0,0,0
16,8.5,34.0,0,0,1,0
18,8.4,89.0,1,0,0,0
4,6.4,34.0,0,1,0,0
11,7.8,43.0,0,1,0,0
5,6.9,37.0,1,0,0,0
5,6.3,65.0,1,0,0,0
2,7.7,59.0,1,0,0,0
3,7.6,52.0,1,0,0,0
6,8.3,51.0,1,0,0,0
13,8.0,51.0,0,0,1,0
20,7.8,68.0,0,0,0,1
12,9.0,82.0,1,1,0,0
3,7.8,64.0,0,0,1,0
7,7.1,54.0,0,0,1,0
2,6.5,70.0,1,0,0,0
8,8.7,18.0,0,1,0,0
14,6.9,46.0,1,0,0,0
4,8.1,74.0,0,1,0,0
8,7.0,10.0,0,0,1,0
13,8.4,63.0,0,1,0,0
3,7.1,65.0,1,0,0,0
3,6.5,52.0,0,1,0,0
2,7.7,49.0,1,0,0,0
34,6.2,52.0,1,0,1,0
7,6.5,21.0,0,1,0,0
8,5.7,13.0,0,0,1,0
6,8.1,53.0,1,0,0,0
8,6.0,44.0,0,1,0,0
5,6.7,47.0,1,0,0,0
26,7.6,35.0,0,0,1,0
25,6.5,22.0,0,0,1,0
16,7.5,59.0,0,0,1,0
10,6.1,46.0,0,1,0,0
2,5.2,42.0,1,0,0,0
12,7.1,35.0,0,1,0,0
12,8.5,43.0,0,0,1,0
9,7.7,10.0,0,0,1,0
10,8.0,72.0,1,0,0,0
34,5.3,60.0,0,1,1,0
5,7.4,69.0,1,0,0,0
4,7.2,71.0,1,0,0,0
12,7.3,39.0,0,0,1,0
3,5.7,37.0,0,0,1,0
2,3.7,42.0,0,1,0,0
5,7.5,16.0,0,1,0,0
3,7.4,43.0,1,0,0,0
8,6.9,37.0,1,0,0,0
5,8.6,80.0,1,0,0,0
5,7.9,64.0,0,1,0,0
4,7.9,44.0,1,0,0,0
6,6.9,40.0,1,0,0,0
21,8.3,81.0,1,1,0,0
18,8.3,54.0,0,0,1,0
8,7.9,66.0,0,1,0,0
37,7.9,46.0,0,0,1,0
7,8.3,41.0,1,0,0,0
11,8.4,72.0,1,1,0,0
64,7.8,52.0,0,0,1,0
6,6.8,16.0,0,1,0,0
8,7.8,55.0,0,1,0,0
6,7.3,54.0,1,0,0,0
3,7.4,53.0,1,0,0,0
7,6.4,10.0,0,0,1,0
66,7.6,51.0,0,0,1,0
8,6.0,47.0,1,0,0,0
5,3.2,30.0,0,0,0,1
5,8.2,14.0,0,0,0,1
11,6.3,45.0,0,1,1,0
3,8.0,50.0,1,0,0,0
2,7.1,59.0,0,0,1,0
11,6.6,53.0,0,1,0,0
6,5.9,10.0,0,0,1,0
3,6.9,68.0,1,0,0,0
5,7.3,35.0,0,0,0,1
2,8.1,66.0,0,0,0,1
9,6.3,47.0,0,1,1,0
5,7.4,46.0,0,1,0,0
6,6.2,66.0,1,1,0,0
4,7.7,65.0,0,1,0,0
9,6.7,10.0,0,0,1,0
10,8.6,65.0,1,0,0,0
18,9.3,93.0,1,0,1,0
7,8.6,59.0,0,0,1,0
29,7.7,72.0,0,1,0,0
3,7.1,40.0,0,1,0,0
26,6.9,55.0,0,1,0,0
5,6.4,18.0,0,0,1,0
14,3.2,34.0,0,0,1,0
6,3.6,47.0,1,0,0,0
32,6.9,50.0,0,0,1,0
5,7.7,45.0,0,1,0,0
4,8.2,48.0,0,0,1,0
20,3.4,60.0,1,1,0,0
21,8.8,61.0,1,0,0,0
3,7.6,51.0,1,0,0,0
45,8.0,58.0,0,1,0,0
8,8.8,94.0,1,0,0,0
3,8.0,52.0,1,0,0,0
7,8.1,69.0,1,0,0,0
6,8.6,90.0,1,0,0,0
2,7.5,77.0,0,1,1,0
4,5.2,39.0,0,1,0,0
9,8.0,42.0,0,1,0,0
4,7.8,78.0,0,1,0,0
7,8.3,59.0,1,0,0,0
9,7.5,66.0,0,1,0,0
7,5.9,40.0,0,0,1,0
10,5.8,35.0,0,0,1,0
7,7.2,68.0,1,0,0,0
7,6.3,14.0,0,1,0,0
13,8.5,10.0,0,0,1,0
4,7.1,64.0,1,0,0,0
6,6.4,24.0,1,0,0,0
26,7.8,63.0,0,0,0,1
13,7.6,36.0,0,0,1,0
8,7.0,36.0,0,0,1,0
8,6.1,38.0,0,0,1,0
8,7.1,42.0,0,1,0,0
10,8.2,13.0,0,1,0,0
10,8.0,60.0,0,1,0,1
6,6.8,13.0,0,0,1,0
14,6.4,41.0,0,0,1,0
59,7.3,49.0,0,0,1,0
19,8.5,79.0,0,1,0,0
6,8.0,70.0,1,0,0,0
13,8.0,25.0,0,0,1,0
12,8.4,40.0,0,0,1,0
5,6.3,14.0,0,1,0,0
11,7.0,13.0,0,0,1,0
17,5.9,51.0,0,0,0,1
9,7.3,76.0,0,1,0,0
2,6.9,57.0,1,0,0,0
33,7.1,10.0,0,0,1,0
18,7.7,14.0,0,0,1,0
5,7.6,34.0,1,0,0,0
3,7.5,73.0,1,0,0,0
4,6.8,47.0,1,0,0,0
8,8.1,32.0,1,0,0,0
3,4.7,55.0,1,0,0,0
6,6.7,62.0,0,0,1,0
12,3.6,33.0,0,1,0,0
33,7.5,50.0,1,1,1,0
6,8.7,61.0,1,0,0,0
4,7.1,57.0,1,0,0,0
3,8.2,71.0,0,0,1,0
5,7.9,59.0,1,0,0,0
11,8.0,77.0,0,1,0,0
7,6.0,57.0,1,0,0,0
7,6.7,52.0,0,1,0,0
9,6.6,46.0,0,1,0,0
3,7.3,54.0,1,0,0,0
10,7.5,29.0,0,0,1,0
60,7.3,55.0,0,1,0,1
6,7.0,10.0,0,0,1,0
5,7.5,16.0,0,1,1,0
8,6.2,16.0,0,1,0,0
19,6.2,30.0,1,0,0,0
4,4.2,42.0,1,0,0,0
19,6.4,36.0,0,0,1,0
7,7.3,56.0,1,0,0,0
10,6.3,49.0,1,0,0,0
4,1.5,36.0,0,1,0,0
8,6.9,80.0,0,1,0,0
10,6.8,59.0,0,1,0,0
3,6.4,52.0,1,0,0,0
5,6.9,44.0,1,0,0,0
5,7.9,75.0,1,0,0,0
8,8.4,85.0,1,0,0,0
6,7.3,53.0,1,0,0,0
8,7.4,74.0,0,1,0,0
24,7.2,60.0,0,0,1,0
20,8.8,36.0,0,1,0,0
7,7.7,20.0,0,0,1,0
10,8.1,10.0,0,0,1,0
7,8.0,47.0,0,1,0,0
12,6.5,32.0,0,0,1,0
3,7.9,66.0,1,0,0,0
9,8.1,62.0,1,0,0,0
7,8.5,34.0,0,0,1,0
2,4.9,43.0,0,1,0,0
36,3.4,53.0,0,0,1,0
7,7.7,21.0,0,0,1,0
33,6.0,56.0,0,1,0,0
5,6.8,34.0,1,0,0,0
5,6.4,48.0,0,1,0,0
7,8.7,88.0,0,0,1,0
6,6.9,66.0,1,0,0,0
9,7.8,71.0,0,1,0,0
6,8.4,65.0,0,0,1,0
9,7.8,66.0,1,0,0,0
4,7.9,44.0,1,0,0,0
5,7.4,74.0,1,0,0,0
6,7.5,50.0,0,0,1,0
9,6.7,53.0,0,1,1,0
7,7.3,67.0,1,0,0,0
3,8.5,74.0,1,0,0,0
8,7.1,68.0,1,0,0,0
3,6.2,39.0,0,0,0,1
23,5.3,35.0,0,0,1,0
27,6.8,50.0,0,0,0,1
3,6.4,49.0,0,1,0,0
10,7.3,40.0,0,0,1,0
41,7.9,60.0,0,1,0,0
5,6.8,65.0,1,0,0,0
11,7.6,36.0,0,0,0,1
3,7.3,41.0,0,0,1,0
15,6.4,62.0,0,0,0,1
16,4.3,35.0,0,1,0,0
12,6.6,10.0,0,0,1,0
6,7.6,36.0,0,0,1,0
4,6.6,47.0,1,0,0,0
7,8.1,13.0,0,0,1,0
5,7.9,41.0,1,0,0,0
15,7.9,14.0,0,0,1,0
5,7.5,45.0,1,0,0,0
5,6.7,53.0,1,0,0,0
20,8.7,83.0,1,0,0,0
4,8.8,94.0,0,0,0,1
14,5.4,46.0,1,0,0,0
12,7.9,76.0,1,0,0,0
7,6.6,38.0,0,0,0,1
7,3.7,48.0,0,0,0,1
3,6.8,53.0,1,0,0,0
4,6.5,38.0,0,1,0,0
8,8.4,46.0,1,0,0,0
3,9.1,23.0,1,0,0,0
4,8.4,81.0,1,0,0,0
3,8.1,78.0,0,1,0,0
10,7.1,51.0,0,1,0,0
6,7.8,49.0,1,0,0,0
19,6.7,44.0,0,0,1,0
6,9.1,13.0,0,0,1,0
8,6.4,40.0,1,0,0,0
8,8.1,79.0,0,0,1,0
12,7.7,21.0,0,1,0,0
5,6.8,33.0,0,0,1,0
12,7.7,57.0,0,1,0,0
5,6.8,50.0,1,0,0,0
8,7.4,58.0,0,1,0,0
5,8.5,69.0,1,0,0,0
14,8.1,51.0,0,1,0,0
6,7.8,79.0,1,0,0,0
6,7.0,35.0,1,0,0,0
4,7.0,43.0,1,0,0,0
12,5.9,39.0,0,1,0,0
3,8.3,39.0,1,0,0,0
2,7.5,70.0,1,0,0,0
35,6.8,53.0,0,1,0,0
7,7.6,60.0,1,0,0,0
16,7.5,55.0,0,1,0,0
7,6.5,37.0,0,0,1,0
4,6.9,51.0,1,0,0,0
6,6.4,18.0,0,0,1,0
10,6.5,47.0,0,1,0,1
6,6.2,10.0,0,0,1,0
18,8.1,60.0,0,0,1,0
19,7.1,69.0,0,1,0,0
2,5.7,50.0,1,0,0,0
22,7.5,58.0,1,0,0,0
6,6.2,50.0,1,0,0,0
3,7.2,70.0,0,0,1,0
9,5.7,46.0,0,1,0,0
52,8.1,57.0,0,1,1,0
3,8.7,65.0,1,0,0,0
6,7.1,42.0,0,0,1,0
6,7.8,73.0,1,0,0,0
29,7.4,53.0,0,0,1,0
10,6.7,56.0,0,1,0,0
10,7.9,10.0,0,1,0,0
31,7.8,74.0,0,1,0,0
7,6.9,10.0,0,0,1,0
3,6.3,39.0,1,0,0,0
9,7.1,53.0,1,0,0,0
4,7.2,20.0,0,0,0,1
7,6.1,53.0,0,0,0,1
7,8.4,58.0,1,0,0,0
5,7.6,51.0,1,0,0,0
11,7.3,70.0,0,1,1,0
3,6.4,50.0,1,0,0,0
51,8.1,62.0,0,1,0,0
15,7.3,45.0,0,0,1,0
19,8.3,91.0,0,1,0,0
5,6.7,36.0,0,1,0,0
7,2.7,10.0,0,0,1,0
6,7.4,56.0,1,0,0,0
2,6.4,56.0,1,0,0,0
14,6.5,17.0,0,0,1,0
7,7.8,10.0,0,0,1,0
10,6.7,53.0,0,1,0,0
7,6.4,52.0,0,0,0,1
6,7.3,53.0,1,0,0,0
8,7.8,67.0,1,0,0,0
4,6.1,51.0,0,1,0,0
5,6.5,37.0,1,0,0,0
3,5.9,67.0,1,0,0,0
5,6.6,14.0,0,0,0,1
56,7.8,49.0,0,0,1,0
4,7.8,14.0,0,0,0,1
8,8.0,52.0,1,0,0,0
4,6.6,51.0,1,0,0,0
10,5.6,53.0,0,1,0,0
4,7.2,10.0,0,1,0,0
3,6.8,57.0,1,0,0,0
5,7.8,59.0,1,1,0,0
2,7.3,53.0,1,0,0,0
2,8.0,59.0,1,0,0,0
12,6.2,35.0,0,0,1,0
30,7.6,41.0,0,0,1,0
5,6.5,37.0,1,0,0,0
7,6.1,18.0,0,0,1,0
2,4.2,48.0,1,0,0,0
9,6.9,13.0,0,1,0,0
35,7.3,53.0,0,1,0,0
17,5.5,40.0,0,0,1,0
3,8.3,44.0,0,0,1,0
11,7.5,10.0,0,0,1,0
7,7.2,48.0,1,0,0,0
7,6.8,10.0,0,0,1,0
4,6.3,51.0,1,0,0,0
6,7.4,50.0,0,1,0,0
3,7.5,42.0,0,1,0,0
7,7.8,45.0,0,0,1,0
6,5.6,40.0,0,0,1,0
4,7.8,64.0,1,0,1,0
6,6.8,46.0,0,0,1,0
15,6.3,56.0,0,1,0,0
9,7.7,53.0,1,0,0,0
4,7.0,53.0,1,0,0,0
3,8.2,68.0,1,0,0,0
6,5.8,10.0,0,0,1,0
7,6.2,50.0,0,1,0,0
11,6.8,26.0,0,0,1,0
5,5.9,61.0,1,0,0,0
8,8.1,44.0,0,0,1,0
10,7.6,58.0,1,0,0,0
5,6.6,48.0,1,0,0,0
7,8.3,51.0,1,0,0,0
14,7.6,10.0,0,0,1,0
19,7.4,42.0,0,1,0,0
6,7.0,54.0,0,1,0,0
6,7.4,13.0,0,0,0,1
13,6.6,39.0,0,0,1,0
4,8.8,71.0,0,0,1,0
5,7.7,41.0,1,0,0,0
16,7.1,46.0,0,0,1,0
11,7.0,42.0,0,0,1,0
8,8.2,36.0,0,0,1,0
7,8.1,52.0,1,0,0,0
5,7.1,31.0,1,0,0,0
7,7.6,33.0,0,0,1,0
3,7.2,62.0,1,0,0,0
3,7.7,56.0,1,0,0,0
3,6.2,42.0,1,0,0,0
6,5.8,41.0,1,0,0,0
5,6.5,59.0,0,1,0,0
28,6.5,44.0,0,0,1,0
5,7.9,60.0,0,1,0,0
13,7.6,68.0,1,1,0,0
17,8.2,64.0,0,1,0,0
12,6.7,55.0,0,1,0,0
15,7.3,44.0,0,1,0,0
35,6.5,61.0,0,1,0,0
6,7.8,37.0,1,0,0,0
6,6.4,13.0,0,0,1,0
15,8.1,13.0,0,0,1,0
18,6.9,48.0,0,1,0,0
9,7.8,58.0,1,0,0,0
6,7.2,10.0,0,0,1,0
6,7.6,50.0,1,0,0,0
3,7.7,48.0,0,0,0,1
3,5.6,54.0,1,0,0,0
13,7.2,67.0,1,1,1,0
61,7.3,43.0,0,0,1,0
5,8.3,63.0,1,0,0,0
18,8.7,79.0,0,0,1,0
9,8.1,83.0,1,1,0,0
2,7.1,46.0,1,0,0,0
6,7.3,49.0,0,0,1,0
5,6.5,13.0,0,0,1,0
4,8.3,46.0,0,1,1,0
5,7.2,40.0,1,0,0,0
56,8.7,65.0,0,0,1,0
3,7.1,42.0,1,0,0,0
9,8.1,76.0,1,0,0,0
7,7.1,52.0,1,0,0,0
3,5.4,56.0,0,1,0,0
6,7.1,55.0,1,0,0,0
3,6.1,60.0,0,1,0,0
6,6.9,10.0,0,0,1,0
2,6.8,47.0,1,0,0,0
4,7.5,77.0,0,0,1,0
24,8.1,82.0,0,1,0,0
9,7.4,58.0,0,1,0,0
9,7.5,65.0,0,0,1,0
6,6.0,57.0,1,0,0,0
5,7.2,55.0,0,0,0,1
7,7.0,40.0,1,1,0,0
10,9.0,95.0,1,1,0,0
25,7.4,56.0,1,0,0,0
3,6.2,56.0,1,0,0,0
6,6.8,10.0,0,1,0,0
13,6.5,41.0,0,0,0,1
8,8.1,59.0,1,0,0,0
13,8.2,31.0,0,1,0,0
10,7.4,38.0,0,1,0,0
13,6.6,39.0,0,1,0,0
4,7.0,43.0,0,0,1,0
3,8.6,72.0,1,0,0,0
3,7.4,65.0,1,0,0,0
5,6.4,51.0,0,1,0,0
5,8.6,74.0,1,0,0,0
6,7.3,53.0,1,0,0,0
2,6.7,72.0,1,0,0,0
6,6.8,10.0,0,0,1,0
4,6.4,16.0,1,0,0,0
6,7.7,43.0,0,0,1,0
17,6.7,59.0,1,1,1,0
34,6.9,45.0,0,0,1,0
6,5.4,13.0,0,0,1,0
3,8.2,58.0,1,0,0,0
6,6.6,52.0,1,0,0,0
6,7.3,69.0,0,0,1,0
6,7.3,64.0,1,0,1,0
29,7.8,51.0,1,0,0,0
4,6.5,67.0,1,0,0,0
34,8.2,47.0,0,0,1,0
6,5.0,61.0,0,0,0,1
10,7.4,50.0,1,1,0,0
5,6.6,45.0,1,0,0,0
4,7.9,71.0,1,0,0,0
23,7.8,66.0,0,1,0,1
55,8.6,65.0,0,0,1,0
6,7.5,10.0,0,0,1,0
18,7.0,34.0,0,0,1,0
24,6.9,48.0,1,0,0,0
7,7.9,77.0,1,0,0,0
10,5.4,13.0,0,0,1,0
4,7.2,40.0,1,0,0,0
3,6.7,71.0,1,0,0,0
16,8.3,66.0,1,0,0,0
14,7.8,13.0,1,0,0,0
3,7.7,72.0,1,0,0,0
4,7.5,65.0,0,1,0,0
8,7.0,52.0,0,0,1,0
4,7.3,14.0,0,0,0,1
5,7.6,58.0,1,0,0,0
6,8.4,10.0,0,0,1,0
11,7.1,38.0,0,0,1,0
4,7.5,71.0,1,0,0,0
6,7.0,36.0,0,1,0,0
3,6.3,50.0,1,0,0,0
5,5.5,45.0,1,1,0,0
13,8.5,70.0,1,0,0,0
3,7.3,49.0,1,0,0,0
3,7.3,63.0,0,1,0,0
23,6.6,57.0,0,0,1,0
6,6.3,29.0,1,0,0,0
4,6.6,44.0,1,0,0,0
8,7.7,13.0,0,0,1,0
